Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
PT,educ,2,Employment change,"Private services,19_22",6565.532,Sector,Private services,2019–2022,Education,Mid-low,private services,education
PT,educ,2,Employment change,"Public services,11_22",-7000.234,Sector,Public services,2011–2022,Education,Mid-low,public services,education
PT,educ,2,Employment change,"Public services,11_19",-6127.349,Sector,Public services,2011–2019,Education,Mid-low,public services,education
PT,educ,2,Employment change,"Public services,19_22",-872.885,Sector,Public services,2019–2022,Education,Mid-low,public services,education
PT,educ,2,Employment change,"Manuf/utils,11_22",-46191.78,Sector,Manufacturing/utilties,2011–2022,Education,Mid-low,manufacturing/utilties,education
PT,educ,2,Employment change,"Manuf/utils,11_19",-8066.873,Sector,Manufacturing/utilties,2011–2019,Education,Mid-low,manufacturing/utilties,education
PT,educ,2,Employment change,"Manuf/utils,19_22",-38124.9,Sector,Manufacturing/utilties,2019–2022,Education,Mid-low,manufacturing/utilties,education
PT,educ,2,Employment change,"Construction,11_22",-4429.828,Sector,Construction,2011–2022,Education,Mid-low,construction,education
PT,educ,2,Employment change,"Construction,11_19",-2594.7,Sector,Construction,2011–2019,Education,Mid-low,construction,education
PT,educ,2,Employment change,"Construction,19_22",-1835.128,Sector,Construction,2019–2022,Education,Mid-low,construction,education
PT,educ,2,Employment change,"Agric/extractive,11_22",2006.056,Sector,Agriculture,2011–2022,Education,Mid-low,agriculture,education
PT,educ,2,Employment change,"Agric/extractive,11_19",-1144.438,Sector,Agriculture,2011–2019,Education,Mid-low,agriculture,education
PT,educ,2,Employment change,"Agric/extractive,19_22",3150.493,Sector,Agriculture,2019–2022,Education,Mid-low,agriculture,education
PT,educ,2,Employment change,"15-29,11_22",-28034.06,Age,15–29,2011–2022,Education,Mid-low,15–29,education
PT,educ,2,Employment change,"15-29,11_19",-12319.11,Age,15–29,2011–2019,Education,Mid-low,15–29,education
PT,educ,2,Employment change,"15-29,19_22",-15714.94,Age,15–29,2019–2022,Education,Mid-low,15–29,education
PT,educ,2,Employment change,"30-49,11_22",-129955.2,Age,30–49,2011–2022,Education,Mid-low,30–49,education
PT,educ,2,Employment change,"30-49,11_19",-74078.25,Age,30–49,2011–2019,Education,Mid-low,30–49,education
PT,educ,2,Employment change,"30-49,19_22",-55876.92,Age,30–49,2019–2022,Education,Mid-low,30–49,education
PT,educ,2,Employment change,"50-64,11_22",114108.2,Age,50–64,2011–2022,Education,Mid-low,50–64,education
PT,educ,2,Employment change,"50-64,11_19",73228.05,Age,50–64,2011–2019,Education,Mid-low,50–64,education
PT,educ,2,Employment change,"50-64,19_22",40880.15,Age,50–64,2019–2022,Education,Mid-low,50–64,education
PT,educ,3,Employment change,"All employment,11_22",47339.64,All,All,2011–2022,Education,Mid,all,education
PT,educ,3,Employment change,"All employment,11_19",65852.14,All,All,2011–2019,Education,Mid,all,education
PT,educ,3,Employment change,"All employment,19_22",-18512.5,All,All,2019–2022,Education,Mid,all,education
PT,educ,3,Employment change,"Non-core,11_22",8416.226,Core/non-core,Noncore,2011–2022,Education,Mid,noncore,education
PT,educ,3,Employment change,"Non-core,11_19",44108.53,Core/non-core,Noncore,2011–2019,Education,Mid,noncore,education
PT,educ,3,Employment change,"Non-core,19_22",-35692.3,Core/non-core,Noncore,2019–2022,Education,Mid,noncore,education
PT,educ,3,Employment change,"Core,11_22",47236.76,Core/non-core,Core,2011–2022,Education,Mid,core,education
PT,educ,3,Employment change,"Core,11_19",17226.92,Core/non-core,Core,2011–2019,Education,Mid,core,education
PT,educ,3,Employment change,"Core,19_22",30009.84,Core/non-core,Core,2019–2022,Education,Mid,core,education
PT,educ,3,Employment change,"Full-time,11_22",41421.43,Working hours,Full time,2011–2022,Education,Mid,full time,education
PT,educ,3,Employment change,"Full-time,11_19",41202.06,Working hours,Full time,2011–2019,Education,Mid,full time,education
PT,educ,3,Employment change,"Full-time,19_22",219.3691,Working hours,Full time,2019–2022,Education,Mid,full time,education
PT,educ,3,Employment change,"Part-time,11_22",5406.678,Working hours,Part time,2011–2022,Education,Mid,part time,education
PT,educ,3,Employment change,"Part-time,11_19",27246.53,Working hours,Part time,2011–2019,Education,Mid,part time,education
PT,educ,3,Employment change,"Part-time,19_22",-21839.85,Working hours,Part time,2019–2022,Education,Mid,part time,education
PT,educ,3,Employment change,"Employee,11_22",18438.87,Employment status,Employee,2011–2022,Education,Mid,employee,education
PT,educ,3,Employment change,"Employee,11_19",45971.36,Employment status,Employee,2011–2019,Education,Mid,employee,education
PT,educ,3,Employment change,"Employee,19_22",-27532.49,Employment status,Employee,2019–2022,Education,Mid,employee,education
PT,educ,3,Employment change,"Self-employe,11_22",28501.32,Employment status,Self employed,2011–2022,Education,Mid,self employed,education
PT,educ,3,Employment change,"Self-employe,11_19",26831.78,Employment status,Self employed,2011–2019,Education,Mid,self employed,education
PT,educ,3,Employment change,"Self-employe,19_22",1669.544,Employment status,Self employed,2019–2022,Education,Mid,self employed,education
PT,educ,3,Employment change,"Permanent,11_22",43187.77,Contractual status,Permanent,2011–2022,Education,Mid,permanent,education
PT,educ,3,Employment change,"Permanent,11_19",23285.83,Contractual status,Permanent,2011–2019,Education,Mid,permanent,education
PT,educ,3,Employment change,"Permanent,19_22",19901.94,Contractual status,Permanent,2019–2022,Education,Mid,permanent,education
PT,educ,3,Employment change,"Temporary,11_22",-35513.58,Contractual status,Temporary,2011–2022,Education,Mid,temporary,education
PT,educ,3,Employment change,"Temporary,11_19",13992.61,Contractual status,Temporary,2011–2019,Education,Mid,temporary,education
PT,educ,3,Employment change,"Temporary,19_22",-49506.19,Contractual status,Temporary,2019–2022,Education,Mid,temporary,education
PT,educ,3,Employment change,"Male,11_22",29197.5,Gender,Male,2011–2022,Education,Mid,male,education
PT,educ,3,Employment change,"Male,11_19",15330.08,Gender,Male,2011–2019,Education,Mid,male,education
PT,educ,3,Employment change,"Male,19_22",13867.43,Gender,Male,2019–2022,Education,Mid,male,education
PT,educ,3,Employment change,"Female,11_22",19728.61,Gender,Female,2011–2022,Education,Mid,female,education
PT,educ,3,Employment change,"Female,11_19",52421.21,Gender,Female,2011–2019,Education,Mid,female,education
PT,educ,3,Employment change,"Female,19_22",-32692.59,Gender,Female,2019–2022,Education,Mid,female,education
PT,educ,3,Employment change,"Private services,11_22",67028.21,Sector,Private services,2011–2022,Education,Mid,private services,education
PT,educ,3,Employment change,"Private services,11_19",59300.17,Sector,Private services,2011–2019,Education,Mid,private services,education
PT,educ,3,Employment change,"Private services,19_22",7728.037,Sector,Private services,2019–2022,Education,Mid,private services,education
PT,educ,3,Employment change,"Public services,11_22",-10827.54,Sector,Public services,2011–2022,Education,Mid,public services,education
PT,educ,3,Employment change,"Public services,11_19",15494.35,Sector,Public services,2011–2019,Education,Mid,public services,education
PT,educ,3,Employment change,"Public services,19_22",-26321.9,Sector,Public services,2019–2022,Education,Mid,public services,education
PT,educ,3,Employment change,"Manuf/utils,11_22",4780.723,Sector,Manufacturing/utilties,2011–2022,Education,Mid,manufacturing/utilties,education
PT,educ,3,Employment change,"Manuf/utils,11_19",1851.33,Sector,Manufacturing/utilties,2011–2019,Education,Mid,manufacturing/utilties,education
PT,educ,3,Employment change,"Manuf/utils,19_22",2929.393,Sector,Manufacturing/utilties,2019–2022,Education,Mid,manufacturing/utilties,education
PT,educ,3,Employment change,"Construction,11_22",-11417.14,Sector,Construction,2011–2022,Education,Mid,construction,education
PT,educ,3,Employment change,"Construction,11_19",-11229.74,Sector,Construction,2011–2019,Education,Mid,construction,education
PT,educ,3,Employment change,"Construction,19_22",-187.3985,Sector,Construction,2019–2022,Education,Mid,construction,education
PT,educ,3,Employment change,"Agric/extractive,11_22",-2224.608,Sector,Agriculture,2011–2022,Education,Mid,agriculture,education
PT,educ,3,Employment change,"Agric/extractive,11_19",436.025,Sector,Agriculture,2011–2019,Education,Mid,agriculture,education
PT,educ,3,Employment change,"Agric/extractive,19_22",-2660.633,Sector,Agriculture,2019–2022,Education,Mid,agriculture,education
PT,educ,3,Employment change,"15-29,11_22",-31620.31,Age,15–29,2011–2022,Education,Mid,15–29,education
PT,educ,3,Employment change,"15-29,11_19",4385.715,Age,15–29,2011–2019,Education,Mid,15–29,education
PT,educ,3,Employment change,"15-29,19_22",-36006.03,Age,15–29,2019–2022,Education,Mid,15–29,education
PT,educ,3,Employment change,"30-49,11_22",-12364.36,Age,30–49,2011–2022,Education,Mid,30–49,education
PT,educ,3,Employment change,"30-49,11_19",-16117.48,Age,30–49,2011–2019,Education,Mid,30–49,education
PT,educ,3,Employment change,"30-49,19_22",3753.122,Age,30–49,2019–2022,Education,Mid,30–49,education
PT,educ,3,Employment change,"50-64,11_22",81230.55,Age,50–64,2011–2022,Education,Mid,50–64,education
PT,educ,3,Employment change,"50-64,11_19",68097.69,Age,50–64,2011–2019,Education,Mid,50–64,education
PT,educ,3,Employment change,"50-64,19_22",13132.86,Age,50–64,2019–2022,Education,Mid,50–64,education
PT,educ,4,Employment change,"All employment,11_22",146284.8,All,All,2011–2022,Education,Mid-high,all,education
PT,educ,4,Employment change,"All employment,11_19",105698.2,All,All,2011–2019,Education,Mid-high,all,education
PT,educ,4,Employment change,"All employment,19_22",40586.58,All,All,2019–2022,Education,Mid-high,all,education
PT,educ,4,Employment change,"Non-core,11_22",-57255.61,Core/non-core,Noncore,2011–2022,Education,Mid-high,noncore,education
PT,educ,4,Employment change,"Non-core,11_19",3390.199,Core/non-core,Noncore,2011–2019,Education,Mid-high,noncore,education
PT,educ,4,Employment change,"Non-core,19_22",-60645.81,Core/non-core,Noncore,2019–2022,Education,Mid-high,noncore,education
PT,educ,4,Employment change,"Core,11_22",192981.1,Core/non-core,Core,2011–2022,Education,Mid-high,core,education
PT,educ,4,Employment change,"Core,11_19",107713.1,Core/non-core,Core,2011–2019,Education,Mid-high,core,education
PT,educ,4,Employment change,"Core,19_22",85268,Core/non-core,Core,2019–2022,Education,Mid-high,core,education
PT,educ,4,Employment change,"Full-time,11_22",147055.1,Working hours,Full time,2011–2022,Education,Mid-high,full time,education
PT,educ,4,Employment change,"Full-time,11_19",101667,Working hours,Full time,2011–2019,Education,Mid-high,full time,education
PT,educ,4,Employment change,"Full-time,19_22",45388.05,Working hours,Full time,2019–2022,Education,Mid-high,full time,education
PT,educ,4,Employment change,"Part-time,11_22",242.9691,Working hours,Part time,2011–2022,Education,Mid-high,part time,education
PT,educ,4,Employment change,"Part-time,11_19",1508.093,Working hours,Part time,2011–2019,Education,Mid-high,part time,education
PT,educ,4,Employment change,"Part-time,19_22",-1265.123,Working hours,Part time,2019–2022,Education,Mid-high,part time,education
PT,educ,4,Employment change,"Employee,11_22",194074.6,Employment status,Employee,2011–2022,Education,Mid-high,employee,education
PT,educ,4,Employment change,"Employee,11_19",137488.9,Employment status,Employee,2011–2019,Education,Mid-high,employee,education
PT,educ,4,Employment change,"Employee,19_22",56585.71,Employment status,Employee,2019–2022,Education,Mid-high,employee,education
PT,educ,4,Employment change,"Self-employe,11_22",-42511.63,Employment status,Self employed,2011–2022,Education,Mid-high,self employed,education
PT,educ,4,Employment change,"Self-employe,11_19",-26855.78,Employment status,Self employed,2011–2019,Education,Mid-high,self employed,education
PT,educ,4,Employment change,"Self-employe,19_22",-15655.86,Employment status,Self employed,2019–2022,Education,Mid-high,self employed,education
PT,educ,4,Employment change,"Permanent,11_22",213139.1,Contractual status,Permanent,2011–2022,Education,Mid-high,permanent,education
PT,educ,4,Employment change,"Permanent,11_19",118993.6,Contractual status,Permanent,2011–2019,Education,Mid-high,permanent,education
PT,educ,4,Employment change,"Permanent,19_22",94145.48,Contractual status,Permanent,2019–2022,Education,Mid-high,permanent,education
PT,educ,4,Employment change,"Temporary,11_22",-12199.81,Contractual status,Temporary,2011–2022,Education,Mid-high,temporary,education
PT,educ,4,Employment change,"Temporary,11_19",26056.61,Contractual status,Temporary,2011–2019,Education,Mid-high,temporary,education
PT,educ,4,Employment change,"Temporary,19_22",-38256.42,Contractual status,Temporary,2019–2022,Education,Mid-high,temporary,education
PT,educ,4,Employment change,"Male,11_22",47965.61,Gender,Male,2011–2022,Education,Mid-high,male,education
PT,educ,4,Employment change,"Male,11_19",52180.72,Gender,Male,2011–2019,Education,Mid-high,male,education
PT,educ,4,Employment change,"Male,19_22",-4215.111,Gender,Male,2019–2022,Education,Mid-high,male,education
PT,educ,4,Employment change,"Female,11_22",95851.75,Gender,Female,2011–2022,Education,Mid-high,female,education
PT,educ,4,Employment change,"Female,11_19",51196.01,Gender,Female,2011–2019,Education,Mid-high,female,education
PT,educ,4,Employment change,"Female,19_22",44655.74,Gender,Female,2019–2022,Education,Mid-high,female,education
PT,educ,4,Employment change,"Private services,11_22",59009.74,Sector,Private services,2011–2022,Education,Mid-high,private services,education
PT,educ,4,Employment change,"Private services,11_19",39198.02,Sector,Private services,2011–2019,Education,Mid-high,private services,education
PT,educ,4,Employment change,"Private services,19_22",19811.72,Sector,Private services,2019–2022,Education,Mid-high,private services,education
PT,educ,4,Employment change,"Public services,11_22",37336.14,Sector,Public services,2011–2022,Education,Mid-high,public services,education
PT,educ,4,Employment change,"Public services,11_19",30408.29,Sector,Public services,2011–2019,Education,Mid-high,public services,education
PT,educ,4,Employment change,"Public services,19_22",6927.855,Sector,Public services,2019–2022,Education,Mid-high,public services,education
PT,educ,4,Employment change,"Manuf/utils,11_22",38290.66,Sector,Manufacturing/utilties,2011–2022,Education,Mid-high,manufacturing/utilties,education
PT,educ,4,Employment change,"Manuf/utils,11_19",41892.8,Sector,Manufacturing/utilties,2011–2019,Education,Mid-high,manufacturing/utilties,education
PT,educ,4,Employment change,"Manuf/utils,19_22",-3602.143,Sector,Manufacturing/utilties,2019–2022,Education,Mid-high,manufacturing/utilties,education
PT,educ,4,Employment change,"Construction,11_22",8175.799,Sector,Construction,2011–2022,Education,Mid-high,construction,education
PT,educ,4,Employment change,"Construction,11_19",-5141.882,Sector,Construction,2011–2019,Education,Mid-high,construction,education
PT,educ,4,Employment change,"Construction,19_22",13317.68,Sector,Construction,2019–2022,Education,Mid-high,construction,education
PT,educ,4,Employment change,"Agric/extractive,11_22",3472.427,Sector,Agriculture,2011–2022,Education,Mid-high,agriculture,education
