Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
NL,wage,2,Employment level,"Construction,2019",24489,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
NL,wage,3,Employment level,"Construction,2019",257320,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
NL,wage,4,Employment level,"Construction,2019",61565,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
NL,wage,5,Employment level,"Construction,2019",39461,Sector,Construction,2019,Job-wage,High,construction,job-wage
PL,educ,1,Employment level,"Construction,2019",891307,Sector,Construction,2019,Education,Low,construction,education
PL,educ,2,Employment level,"Construction,2019",101108,Sector,Construction,2019,Education,Mid-low,construction,education
PL,educ,3,Employment level,"Construction,2019",52039,Sector,Construction,2019,Education,Mid,construction,education
PL,educ,4,Employment level,"Construction,2019",167299,Sector,Construction,2019,Education,Mid-high,construction,education
PL,educ,5,Employment level,"Construction,2019",103814,Sector,Construction,2019,Education,High,construction,education
PL,jobq,1,Employment level,"Construction,2019",89022,Sector,Construction,2019,Broad job quality,Low,construction,broad job quality
PL,jobq,2,Employment level,"Construction,2019",835785,Sector,Construction,2019,Broad job quality,Mid-low,construction,broad job quality
PL,jobq,3,Employment level,"Construction,2019",77795,Sector,Construction,2019,Broad job quality,Mid,construction,broad job quality
PL,jobq,4,Employment level,"Construction,2019",104677,Sector,Construction,2019,Broad job quality,Mid-high,construction,broad job quality
PL,jobq,5,Employment level,"Construction,2019",208288,Sector,Construction,2019,Broad job quality,High,construction,broad job quality
PL,wage,1,Employment level,"Construction,2019",8376,Sector,Construction,2019,Job-wage,Low,construction,job-wage
PL,wage,2,Employment level,"Construction,2019",772041,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
PL,wage,3,Employment level,"Construction,2019",204191,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
PL,wage,4,Employment level,"Construction,2019",168008,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
PL,wage,5,Employment level,"Construction,2019",162950,Sector,Construction,2019,Job-wage,High,construction,job-wage
PT,educ,1,Employment level,"Construction,2019",187797,Sector,Construction,2019,Education,Low,construction,education
PT,educ,2,Employment level,"Construction,2019",21602,Sector,Construction,2019,Education,Mid-low,construction,education
PT,educ,3,Employment level,"Construction,2019",46890,Sector,Construction,2019,Education,Mid,construction,education
PT,educ,4,Employment level,"Construction,2019",18926,Sector,Construction,2019,Education,Mid-high,construction,education
PT,educ,5,Employment level,"Construction,2019",22027,Sector,Construction,2019,Education,High,construction,education
PT,jobq,1,Employment level,"Construction,2019",19954,Sector,Construction,2019,Broad job quality,Low,construction,broad job quality
PT,jobq,2,Employment level,"Construction,2019",168570,Sector,Construction,2019,Broad job quality,Mid-low,construction,broad job quality
PT,jobq,3,Employment level,"Construction,2019",35995,Sector,Construction,2019,Broad job quality,Mid,construction,broad job quality
PT,jobq,4,Employment level,"Construction,2019",18871,Sector,Construction,2019,Broad job quality,Mid-high,construction,broad job quality
PT,jobq,5,Employment level,"Construction,2019",53852,Sector,Construction,2019,Broad job quality,High,construction,broad job quality
PT,wage,1,Employment level,"Construction,2019",21745,Sector,Construction,2019,Job-wage,Low,construction,job-wage
PT,wage,2,Employment level,"Construction,2019",147982,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
PT,wage,3,Employment level,"Construction,2019",67888,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
PT,wage,4,Employment level,"Construction,2019",25253,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
PT,wage,5,Employment level,"Construction,2019",34373,Sector,Construction,2019,Job-wage,High,construction,job-wage
RO,educ,1,Employment level,"Construction,2019",142955,Sector,Construction,2019,Education,Low,construction,education
RO,educ,2,Employment level,"Construction,2019",354053,Sector,Construction,2019,Education,Mid-low,construction,education
RO,educ,3,Employment level,"Construction,2019",102828,Sector,Construction,2019,Education,Mid,construction,education
RO,educ,4,Employment level,"Construction,2019",44446,Sector,Construction,2019,Education,Mid-high,construction,education
RO,educ,5,Employment level,"Construction,2019",67058,Sector,Construction,2019,Education,High,construction,education
RO,jobq,1,Employment level,"Construction,2019",147422,Sector,Construction,2019,Broad job quality,Low,construction,broad job quality
RO,jobq,2,Employment level,"Construction,2019",420307,Sector,Construction,2019,Broad job quality,Mid-low,construction,broad job quality
RO,jobq,3,Employment level,"Construction,2019",479,Sector,Construction,2019,Broad job quality,Mid,construction,broad job quality
RO,jobq,4,Employment level,"Construction,2019",44967,Sector,Construction,2019,Broad job quality,Mid-high,construction,broad job quality
RO,jobq,5,Employment level,"Construction,2019",98165,Sector,Construction,2019,Broad job quality,High,construction,broad job quality
RO,wage,1,Employment level,"Construction,2019",0,Sector,Construction,2019,Job-wage,Low,construction,job-wage
RO,wage,2,Employment level,"Construction,2019",156242,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
RO,wage,3,Employment level,"Construction,2019",353410,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
RO,wage,4,Employment level,"Construction,2019",125022,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
RO,wage,5,Employment level,"Construction,2019",76667,Sector,Construction,2019,Job-wage,High,construction,job-wage
SE,educ,1,Employment level,"Construction,2019",198530,Sector,Construction,2019,Education,Low,construction,education
SE,educ,2,Employment level,"Construction,2019",54645,Sector,Construction,2019,Education,Mid-low,construction,education
SE,educ,3,Employment level,"Construction,2019",82179,Sector,Construction,2019,Education,Mid,construction,education
SE,educ,4,Employment level,"Construction,2019",9477,Sector,Construction,2019,Education,Mid-high,construction,education
SE,educ,5,Employment level,"Construction,2019",4214,Sector,Construction,2019,Education,High,construction,education
SE,jobq,1,Employment level,"Construction,2019",197083,Sector,Construction,2019,Broad job quality,Low,construction,broad job quality
SE,jobq,2,Employment level,"Construction,2019",69,Sector,Construction,2019,Broad job quality,Mid-low,construction,broad job quality
SE,jobq,3,Employment level,"Construction,2019",95951,Sector,Construction,2019,Broad job quality,Mid,construction,broad job quality
SE,jobq,4,Employment level,"Construction,2019",14446,Sector,Construction,2019,Broad job quality,Mid-high,construction,broad job quality
SE,jobq,5,Employment level,"Construction,2019",41495,Sector,Construction,2019,Broad job quality,High,construction,broad job quality
SE,wage,1,Employment level,"Construction,2019",2036,Sector,Construction,2019,Job-wage,Low,construction,job-wage
SE,wage,2,Employment level,"Construction,2019",7898,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
SE,wage,3,Employment level,"Construction,2019",243902,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
SE,wage,4,Employment level,"Construction,2019",52763,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
SE,wage,5,Employment level,"Construction,2019",42445,Sector,Construction,2019,Job-wage,High,construction,job-wage
SI,educ,1,Employment level,"Construction,2019",34464,Sector,Construction,2019,Education,Low,construction,education
SI,educ,2,Employment level,"Construction,2019",5707,Sector,Construction,2019,Education,Mid-low,construction,education
SI,educ,3,Employment level,"Construction,2019",11756,Sector,Construction,2019,Education,Mid,construction,education
SI,educ,4,Employment level,"Construction,2019",4701,Sector,Construction,2019,Education,Mid-high,construction,education
SI,educ,5,Employment level,"Construction,2019",0,Sector,Construction,2019,Education,High,construction,education
SI,jobq,1,Employment level,"Construction,2019",2893,Sector,Construction,2019,Broad job quality,Low,construction,broad job quality
SI,jobq,2,Employment level,"Construction,2019",32979,Sector,Construction,2019,Broad job quality,Mid-low,construction,broad job quality
SI,jobq,3,Employment level,"Construction,2019",8829,Sector,Construction,2019,Broad job quality,Mid,construction,broad job quality
SI,jobq,4,Employment level,"Construction,2019",817,Sector,Construction,2019,Broad job quality,Mid-high,construction,broad job quality
SI,jobq,5,Employment level,"Construction,2019",11111,Sector,Construction,2019,Broad job quality,High,construction,broad job quality
SI,wage,1,Employment level,"Construction,2019",27346,Sector,Construction,2019,Job-wage,Low,construction,job-wage
SI,wage,2,Employment level,"Construction,2019",9161,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
SI,wage,3,Employment level,"Construction,2019",11678,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
SI,wage,4,Employment level,"Construction,2019",7225,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
SI,wage,5,Employment level,"Construction,2019",1219,Sector,Construction,2019,Job-wage,High,construction,job-wage
SK,educ,1,Employment level,"Construction,2019",143278,Sector,Construction,2019,Education,Low,construction,education
SK,educ,2,Employment level,"Construction,2019",28321,Sector,Construction,2019,Education,Mid-low,construction,education
SK,educ,3,Employment level,"Construction,2019",11794,Sector,Construction,2019,Education,Mid,construction,education
SK,educ,4,Employment level,"Construction,2019",43942,Sector,Construction,2019,Education,Mid-high,construction,education
SK,educ,5,Employment level,"Construction,2019",6249,Sector,Construction,2019,Education,High,construction,education
SK,jobq,1,Employment level,"Construction,2019",27469,Sector,Construction,2019,Broad job quality,Low,construction,broad job quality
SK,jobq,2,Employment level,"Construction,2019",134743,Sector,Construction,2019,Broad job quality,Mid-low,construction,broad job quality
SK,jobq,3,Employment level,"Construction,2019",19539,Sector,Construction,2019,Broad job quality,Mid,construction,broad job quality
SK,jobq,4,Employment level,"Construction,2019",27763,Sector,Construction,2019,Broad job quality,Mid-high,construction,broad job quality
SK,jobq,5,Employment level,"Construction,2019",24070,Sector,Construction,2019,Broad job quality,High,construction,broad job quality
SK,wage,1,Employment level,"Construction,2019",32095,Sector,Construction,2019,Job-wage,Low,construction,job-wage
SK,wage,2,Employment level,"Construction,2019",109693,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
SK,wage,3,Employment level,"Construction,2019",46877,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
SK,wage,4,Employment level,"Construction,2019",27981,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
SK,wage,5,Employment level,"Construction,2019",16938,Sector,Construction,2019,Job-wage,High,construction,job-wage
EU27,educ,1,Employment level,"Construction,2019",7394231,Sector,Construction,2019,Education,Low,construction,education
EU27,educ,2,Employment level,"Construction,2019",1969042,Sector,Construction,2019,Education,Mid-low,construction,education
EU27,educ,3,Employment level,"Construction,2019",2070675,Sector,Construction,2019,Education,Mid,construction,education
EU27,educ,4,Employment level,"Construction,2019",1017527,Sector,Construction,2019,Education,Mid-high,construction,education
EU27,educ,5,Employment level,"Construction,2019",731798,Sector,Construction,2019,Education,High,construction,education
EU27,jobq,1,Employment level,"Construction,2019",3408383,Sector,Construction,2019,Broad job quality,Low,construction,broad job quality
EU27,jobq,2,Employment level,"Construction,2019",4738342,Sector,Construction,2019,Broad job quality,Mid-low,construction,broad job quality
EU27,jobq,3,Employment level,"Construction,2019",1894008,Sector,Construction,2019,Broad job quality,Mid,construction,broad job quality
EU27,jobq,4,Employment level,"Construction,2019",1069538,Sector,Construction,2019,Broad job quality,Mid-high,construction,broad job quality
EU27,jobq,5,Employment level,"Construction,2019",2073002,Sector,Construction,2019,Broad job quality,High,construction,broad job quality
EU27,wage,1,Employment level,"Construction,2019",1045274,Sector,Construction,2019,Job-wage,Low,construction,job-wage
EU27,wage,2,Employment level,"Construction,2019",3936513,Sector,Construction,2019,Job-wage,Mid-low,construction,job-wage
EU27,wage,3,Employment level,"Construction,2019",5198494,Sector,Construction,2019,Job-wage,Mid,construction,job-wage
EU27,wage,4,Employment level,"Construction,2019",1679552,Sector,Construction,2019,Job-wage,Mid-high,construction,job-wage
EU27,wage,5,Employment level,"Construction,2019",1323443,Sector,Construction,2019,Job-wage,High,construction,job-wage
AT,educ,1,Employment level,"Construction,2024",165793,Sector,Construction,2024,Education,Low,construction,education
AT,educ,2,Employment level,"Construction,2024",21919,Sector,Construction,2024,Education,Mid-low,construction,education
AT,educ,3,Employment level,"Construction,2024",54071,Sector,Construction,2024,Education,Mid,construction,education
AT,educ,4,Employment level,"Construction,2024",70155,Sector,Construction,2024,Education,Mid-high,construction,education
AT,educ,5,Employment level,"Construction,2024",29503,Sector,Construction,2024,Education,High,construction,education
AT,jobq,1,Employment level,"Construction,2024",115739,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
AT,jobq,2,Employment level,"Construction,2024",65505,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
AT,jobq,3,Employment level,"Construction,2024",86985,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
AT,jobq,4,Employment level,"Construction,2024",15054,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
AT,jobq,5,Employment level,"Construction,2024",58159,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
AT,wage,1,Employment level,"Construction,2024",25165,Sector,Construction,2024,Job-wage,Low,construction,job-wage
AT,wage,2,Employment level,"Construction,2024",69247,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
AT,wage,3,Employment level,"Construction,2024",151698,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
AT,wage,4,Employment level,"Construction,2024",66126,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
AT,wage,5,Employment level,"Construction,2024",29206,Sector,Construction,2024,Job-wage,High,construction,job-wage
BE,educ,1,Employment level,"Construction,2024",209907,Sector,Construction,2024,Education,Low,construction,education
BE,educ,2,Employment level,"Construction,2024",31360,Sector,Construction,2024,Education,Mid-low,construction,education
BE,educ,3,Employment level,"Construction,2024",66561,Sector,Construction,2024,Education,Mid,construction,education
BE,educ,4,Employment level,"Construction,2024",11679,Sector,Construction,2024,Education,Mid-high,construction,education
BE,educ,5,Employment level,"Construction,2024",28563,Sector,Construction,2024,Education,High,construction,education
BE,jobq,1,Employment level,"Construction,2024",211026,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
BE,jobq,2,Employment level,"Construction,2024",1151,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
BE,jobq,3,Employment level,"Construction,2024",55678,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
BE,jobq,4,Employment level,"Construction,2024",13590,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
BE,jobq,5,Employment level,"Construction,2024",66624,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
BE,wage,1,Employment level,"Construction,2024",99496,Sector,Construction,2024,Job-wage,Low,construction,job-wage
BE,wage,2,Employment level,"Construction,2024",164916,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
BE,wage,3,Employment level,"Construction,2024",40320,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
BE,wage,4,Employment level,"Construction,2024",14684,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
BE,wage,5,Employment level,"Construction,2024",28654,Sector,Construction,2024,Job-wage,High,construction,job-wage
BG,educ,1,Employment level,"Construction,2024",183039,Sector,Construction,2024,Education,Low,construction,education
BG,educ,2,Employment level,"Construction,2024",3221,Sector,Construction,2024,Education,Mid-low,construction,education
BG,educ,3,Employment level,"Construction,2024",10195,Sector,Construction,2024,Education,Mid,construction,education
BG,educ,4,Employment level,"Construction,2024",30832,Sector,Construction,2024,Education,Mid-high,construction,education
BG,educ,5,Employment level,"Construction,2024",12122,Sector,Construction,2024,Education,High,construction,education
BG,jobq,1,Employment level,"Construction,2024",61401,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
BG,jobq,2,Employment level,"Construction,2024",123461,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
BG,jobq,3,Employment level,"Construction,2024",3677,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
BG,jobq,4,Employment level,"Construction,2024",20663,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
BG,jobq,5,Employment level,"Construction,2024",30208,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
BG,wage,1,Employment level,"Construction,2024",69977,Sector,Construction,2024,Job-wage,Low,construction,job-wage
BG,wage,2,Employment level,"Construction,2024",3763,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
BG,wage,3,Employment level,"Construction,2024",65397,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
BG,wage,4,Employment level,"Construction,2024",78459,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
BG,wage,5,Employment level,"Construction,2024",21814,Sector,Construction,2024,Job-wage,High,construction,job-wage
CY,educ,1,Employment level,"Construction,2024",26775,Sector,Construction,2024,Education,Low,construction,education
CY,educ,2,Employment level,"Construction,2024",7324,Sector,Construction,2024,Education,Mid-low,construction,education
CY,educ,3,Employment level,"Construction,2024",2197,Sector,Construction,2024,Education,Mid,construction,education
CY,educ,4,Employment level,"Construction,2024",1899,Sector,Construction,2024,Education,Mid-high,construction,education
CY,educ,5,Employment level,"Construction,2024",4598,Sector,Construction,2024,Education,High,construction,education
CY,jobq,1,Employment level,"Construction,2024",11713,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
CY,jobq,2,Employment level,"Construction,2024",15243,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
CY,jobq,3,Employment level,"Construction,2024",4705,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
CY,jobq,4,Employment level,"Construction,2024",3845,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
CY,jobq,5,Employment level,"Construction,2024",7286,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
CY,wage,1,Employment level,"Construction,2024",444,Sector,Construction,2024,Job-wage,Low,construction,job-wage
CY,wage,2,Employment level,"Construction,2024",5071,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
CY,wage,3,Employment level,"Construction,2024",27567,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
CY,wage,4,Employment level,"Construction,2024",8537,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
CY,wage,5,Employment level,"Construction,2024",1176,Sector,Construction,2024,Job-wage,High,construction,job-wage
CZ,educ,1,Employment level,"Construction,2024",133141,Sector,Construction,2024,Education,Low,construction,education
CZ,educ,2,Employment level,"Construction,2024",154341,Sector,Construction,2024,Education,Mid-low,construction,education
CZ,educ,3,Employment level,"Construction,2024",11984,Sector,Construction,2024,Education,Mid,construction,education
CZ,educ,4,Employment level,"Construction,2024",51920,Sector,Construction,2024,Education,Mid-high,construction,education
CZ,educ,5,Employment level,"Construction,2024",50381,Sector,Construction,2024,Education,High,construction,education
CZ,jobq,1,Employment level,"Construction,2024",17252,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
CZ,jobq,2,Employment level,"Construction,2024",238079,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
CZ,jobq,3,Employment level,"Construction,2024",40151,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
CZ,jobq,4,Employment level,"Construction,2024",46352,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
CZ,jobq,5,Employment level,"Construction,2024",59932,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
CZ,wage,1,Employment level,"Construction,2024",26397,Sector,Construction,2024,Job-wage,Low,construction,job-wage
CZ,wage,2,Employment level,"Construction,2024",240902,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
CZ,wage,3,Employment level,"Construction,2024",39264,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
CZ,wage,4,Employment level,"Construction,2024",44824,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
CZ,wage,5,Employment level,"Construction,2024",50381,Sector,Construction,2024,Job-wage,High,construction,job-wage
DE,educ,1,Employment level,"Construction,2024",1174086,Sector,Construction,2024,Education,Low,construction,education
DE,educ,2,Employment level,"Construction,2024",399933,Sector,Construction,2024,Education,Mid-low,construction,education
DE,educ,3,Employment level,"Construction,2024",322865,Sector,Construction,2024,Education,Mid,construction,education
DE,educ,4,Employment level,"Construction,2024",526853,Sector,Construction,2024,Education,Mid-high,construction,education
DE,educ,5,Employment level,"Construction,2024",153781,Sector,Construction,2024,Education,High,construction,education
DE,jobq,1,Employment level,"Construction,2024",1284544,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
DE,jobq,2,Employment level,"Construction,2024",31182,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
DE,jobq,3,Employment level,"Construction,2024",565218,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
DE,jobq,4,Employment level,"Construction,2024",296402,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
DE,jobq,5,Employment level,"Construction,2024",400171,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
DE,wage,1,Employment level,"Construction,2024",300158,Sector,Construction,2024,Job-wage,Low,construction,job-wage
DE,wage,2,Employment level,"Construction,2024",1425771,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
DE,wage,3,Employment level,"Construction,2024",169979,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
DE,wage,4,Employment level,"Construction,2024",380580,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
DE,wage,5,Employment level,"Construction,2024",301029,Sector,Construction,2024,Job-wage,High,construction,job-wage
DK,educ,1,Employment level,"Construction,2024",28231,Sector,Construction,2024,Education,Low,construction,education
DK,educ,2,Employment level,"Construction,2024",97323,Sector,Construction,2024,Education,Mid-low,construction,education
DK,educ,3,Employment level,"Construction,2024",38294,Sector,Construction,2024,Education,Mid,construction,education
DK,educ,4,Employment level,"Construction,2024",6292,Sector,Construction,2024,Education,Mid-high,construction,education
DK,educ,5,Employment level,"Construction,2024",4412,Sector,Construction,2024,Education,High,construction,education
DK,jobq,1,Employment level,"Construction,2024",97949,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
DK,jobq,2,Employment level,"Construction,2024",115,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
DK,jobq,3,Employment level,"Construction,2024",53765,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
DK,jobq,4,Employment level,"Construction,2024",4207,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
DK,jobq,5,Employment level,"Construction,2024",18517,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
DK,wage,1,Employment level,"Construction,2024",0,Sector,Construction,2024,Job-wage,Low,construction,job-wage
DK,wage,2,Employment level,"Construction,2024",3163,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
DK,wage,3,Employment level,"Construction,2024",101945,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
DK,wage,4,Employment level,"Construction,2024",25891,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
DK,wage,5,Employment level,"Construction,2024",43554,Sector,Construction,2024,Job-wage,High,construction,job-wage
EE,educ,1,Employment level,"Construction,2024",35714,Sector,Construction,2024,Education,Low,construction,education
EE,educ,2,Employment level,"Construction,2024",7741,Sector,Construction,2024,Education,Mid-low,construction,education
EE,educ,3,Employment level,"Construction,2024",12639,Sector,Construction,2024,Education,Mid,construction,education
EE,educ,4,Employment level,"Construction,2024",1354,Sector,Construction,2024,Education,Mid-high,construction,education
EE,educ,5,Employment level,"Construction,2024",805,Sector,Construction,2024,Education,High,construction,education
EE,jobq,1,Employment level,"Construction,2024",2504,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
EE,jobq,2,Employment level,"Construction,2024",35053,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
EE,jobq,3,Employment level,"Construction,2024",8781,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
EE,jobq,4,Employment level,"Construction,2024",2752,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
EE,jobq,5,Employment level,"Construction,2024",9162,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
EE,wage,1,Employment level,"Construction,2024",471,Sector,Construction,2024,Job-wage,Low,construction,job-wage
EE,wage,2,Employment level,"Construction,2024",32301,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
EE,wage,3,Employment level,"Construction,2024",12358,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
EE,wage,4,Employment level,"Construction,2024",4567,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
EE,wage,5,Employment level,"Construction,2024",8555,Sector,Construction,2024,Job-wage,High,construction,job-wage
EL,educ,1,Employment level,"Construction,2024",138122,Sector,Construction,2024,Education,Low,construction,education
EL,educ,2,Employment level,"Construction,2024",3841,Sector,Construction,2024,Education,Mid-low,construction,education
EL,educ,3,Employment level,"Construction,2024",24774,Sector,Construction,2024,Education,Mid,construction,education
EL,educ,4,Employment level,"Construction,2024",12987,Sector,Construction,2024,Education,Mid-high,construction,education
EL,educ,5,Employment level,"Construction,2024",6107,Sector,Construction,2024,Education,High,construction,education
EL,jobq,1,Employment level,"Construction,2024",82659,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
EL,jobq,2,Employment level,"Construction,2024",54735,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
EL,jobq,3,Employment level,"Construction,2024",90,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
EL,jobq,4,Employment level,"Construction,2024",35012,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
EL,jobq,5,Employment level,"Construction,2024",13334,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
EL,wage,1,Employment level,"Construction,2024",8923,Sector,Construction,2024,Job-wage,Low,construction,job-wage
EL,wage,2,Employment level,"Construction,2024",2524,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
EL,wage,3,Employment level,"Construction,2024",136878,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
EL,wage,4,Employment level,"Construction,2024",31985,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
EL,wage,5,Employment level,"Construction,2024",5519,Sector,Construction,2024,Job-wage,High,construction,job-wage
ES,educ,1,Employment level,"Construction,2024",876651,Sector,Construction,2024,Education,Low,construction,education
ES,educ,2,Employment level,"Construction,2024",47306,Sector,Construction,2024,Education,Mid-low,construction,education
ES,educ,3,Employment level,"Construction,2024",289301,Sector,Construction,2024,Education,Mid,construction,education
ES,educ,4,Employment level,"Construction,2024",140363,Sector,Construction,2024,Education,Mid-high,construction,education
ES,educ,5,Employment level,"Construction,2024",90918,Sector,Construction,2024,Education,High,construction,education
ES,jobq,1,Employment level,"Construction,2024",149521,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
ES,jobq,2,Employment level,"Construction,2024",774160,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
ES,jobq,3,Employment level,"Construction,2024",206011,Sector,Construction,2024,Broad job quality,Mid,construction,broad job quality
ES,jobq,4,Employment level,"Construction,2024",83515,Sector,Construction,2024,Broad job quality,Mid-high,construction,broad job quality
ES,jobq,5,Employment level,"Construction,2024",231333,Sector,Construction,2024,Broad job quality,High,construction,broad job quality
ES,wage,1,Employment level,"Construction,2024",146184,Sector,Construction,2024,Job-wage,Low,construction,job-wage
ES,wage,2,Employment level,"Construction,2024",680430,Sector,Construction,2024,Job-wage,Mid-low,construction,job-wage
ES,wage,3,Employment level,"Construction,2024",367984,Sector,Construction,2024,Job-wage,Mid,construction,job-wage
ES,wage,4,Employment level,"Construction,2024",178467,Sector,Construction,2024,Job-wage,Mid-high,construction,job-wage
ES,wage,5,Employment level,"Construction,2024",71475,Sector,Construction,2024,Job-wage,High,construction,job-wage
FI,educ,1,Employment level,"Construction,2024",100872,Sector,Construction,2024,Education,Low,construction,education
FI,educ,2,Employment level,"Construction,2024",17310,Sector,Construction,2024,Education,Mid-low,construction,education
FI,educ,3,Employment level,"Construction,2024",29630,Sector,Construction,2024,Education,Mid,construction,education
FI,educ,4,Employment level,"Construction,2024",15100,Sector,Construction,2024,Education,Mid-high,construction,education
FI,educ,5,Employment level,"Construction,2024",1613,Sector,Construction,2024,Education,High,construction,education
FI,jobq,1,Employment level,"Construction,2024",96929,Sector,Construction,2024,Broad job quality,Low,construction,broad job quality
FI,jobq,2,Employment level,"Construction,2024",0,Sector,Construction,2024,Broad job quality,Mid-low,construction,broad job quality
