Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Inadequacy,Inability to keep home warm or cool,Income quintile,Slovakia,SK,2,0.266544968,3411
Inadequacy,Inability to keep home warm or cool,Income quintile,Slovakia,SK,3,0.273755938,3411
Inadequacy,Inability to keep home warm or cool,Income quintile,Slovakia,SK,4,0.235677972,3409
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Austria,AT,Non AROPE,0.185438856,10591
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Austria,AT,AROPE,0.331050724,1891
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Belgium,BE,Non AROPE,0.129312992,11361
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Belgium,BE,AROPE,0.30560261,2883
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Bulgaria,BG,Non AROPE,0.184489101,12750
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Bulgaria,BG,AROPE,0.505126595,5324
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Cyprus,CY,Non AROPE,0.206639364,8872
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Cyprus,CY,AROPE,0.416054428,1878
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Czechia,CZ,Non AROPE,0.072176889,15706
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Czechia,CZ,AROPE,0.176792875,2125
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Germany,DE,Non AROPE,0.103423394,33043
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Germany,DE,AROPE,0.228956789,7273
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Estonia,EE,Non AROPE,0.032634865,9744
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Estonia,EE,AROPE,0.074738324,2905
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Greece,EL,Non AROPE,0.281703174,17047
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Greece,EL,AROPE,0.592798054,5889
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Spain,ES,Non AROPE,0.369838417,50544
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Spain,ES,AROPE,0.575577497,16606
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Finland,FI,Non AROPE,0.348252207,19020
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Finland,FI,AROPE,0.508419454,1998
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,France,FR,Non AROPE,0.250650615,31059
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,France,FR,AROPE,0.414908171,6006
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Croatia,HR,Non AROPE,0.138900355,15007
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Croatia,HR,AROPE,0.249516889,5285
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Hungary,HU,Non AROPE,0.181279883,14389
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Hungary,HU,AROPE,0.419571638,4059
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Ireland,IE,Non AROPE,0.316645205,8527
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Ireland,IE,AROPE,0.441434652,1649
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Italy,IT,Non AROPE,0.214941055,46153
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Italy,IT,AROPE,0.428245038,13157
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Lithuania,LT,Non AROPE,0.158171773,9686
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Lithuania,LT,AROPE,0.309753567,2775
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Luxembourg,LU,Non AROPE,0.300439417,8154
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Luxembourg,LU,AROPE,0.446583152,1577
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Latvia,LV,Non AROPE,0.100688599,9155
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Latvia,LV,AROPE,0.227465332,3051
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Malta,MT,Non AROPE,0.162011579,8831
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Malta,MT,AROPE,0.269799143,2070
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Netherlands,NL,Non AROPE,0.028587516,20768
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Netherlands,NL,AROPE,0.136484519,3288
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Poland,PL,Non AROPE,0.161823556,35550
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Poland,PL,AROPE,0.218400925,8027
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Portugal,PT,Non AROPE,0.456774235,25923
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Portugal,PT,AROPE,0.628151834,7686
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Romania,RO,Non AROPE,0.257965028,12055
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Romania,RO,AROPE,0.543287218,4661
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Sweden,SE,Non AROPE,0.076206475,19083
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Sweden,SE,AROPE,0.159722567,2483
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Slovenia,SI,Non AROPE,0.126216337,20643
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Slovenia,SI,AROPE,0.268393576,2630
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Slovakia,SK,Non AROPE,0.255550683,10871
Inadequacy,Inability to keep home warm or cool,At risk of poverty or social exclusion,Slovakia,SK,AROPE,0.464109629,2768
Inadequacy,Inability to keep home warm or cool,Economic status,Austria,AT,Employed,0.20997487,5440
Inadequacy,Inability to keep home warm or cool,Economic status,Austria,AT,Unemployed,0.388411582,323
Inadequacy,Inability to keep home warm or cool,Economic status,Austria,AT,Retired,0.164931193,3519
Inadequacy,Inability to keep home warm or cool,Economic status,Austria,AT,Unable to work due to health problems,0.257277489,132
Inadequacy,Inability to keep home warm or cool,Economic status,Austria,AT,"Student, pupil",0.224459693,554
Inadequacy,Inability to keep home warm or cool,Economic status,Austria,AT,Fulfilling domestic tasks,0.213695735,394
Inadequacy,Inability to keep home warm or cool,Economic status,Austria,AT,Other,0.286609858,131
Inadequacy,Inability to keep home warm or cool,Economic status,Belgium,BE,Employed,0.151271939,5411
Inadequacy,Inability to keep home warm or cool,Economic status,Belgium,BE,Unemployed,0.295751065,358
Inadequacy,Inability to keep home warm or cool,Economic status,Belgium,BE,Retired,0.129700303,3525
Inadequacy,Inability to keep home warm or cool,Economic status,Belgium,BE,Unable to work due to health problems,0.262625456,590
Inadequacy,Inability to keep home warm or cool,Economic status,Belgium,BE,"Student, pupil",0.155940995,1036
Inadequacy,Inability to keep home warm or cool,Economic status,Belgium,BE,Fulfilling domestic tasks,0.214950815,460
Inadequacy,Inability to keep home warm or cool,Economic status,Belgium,BE,Other,0.222428992,233
Inadequacy,Inability to keep home warm or cool,Economic status,Bulgaria,BG,Employed,0.21524784,7647
Inadequacy,Inability to keep home warm or cool,Economic status,Bulgaria,BG,Unemployed,0.485719979,946
Inadequacy,Inability to keep home warm or cool,Economic status,Bulgaria,BG,Retired,0.345278174,5845
Inadequacy,Inability to keep home warm or cool,Economic status,Bulgaria,BG,Unable to work due to health problems,0.419440389,429
Inadequacy,Inability to keep home warm or cool,Economic status,Bulgaria,BG,"Student, pupil",0.240225762,690
Inadequacy,Inability to keep home warm or cool,Economic status,Bulgaria,BG,Fulfilling domestic tasks,0.471749216,297
Inadequacy,Inability to keep home warm or cool,Economic status,Bulgaria,BG,Other,0.49453032,175
Inadequacy,Inability to keep home warm or cool,Economic status,Cyprus,CY,Employed,0.223550409,4616
Inadequacy,Inability to keep home warm or cool,Economic status,Cyprus,CY,Unemployed,0.365894437,315
Inadequacy,Inability to keep home warm or cool,Economic status,Cyprus,CY,Retired,0.269072145,2579
Inadequacy,Inability to keep home warm or cool,Economic status,Cyprus,CY,Unable to work due to health problems,0.38220641,196
Inadequacy,Inability to keep home warm or cool,Economic status,Cyprus,CY,"Student, pupil",0.220901147,669
Inadequacy,Inability to keep home warm or cool,Economic status,Cyprus,CY,Fulfilling domestic tasks,0.275780141,511
Inadequacy,Inability to keep home warm or cool,Economic status,Cyprus,CY,Other,0.275559783,98
Inadequacy,Inability to keep home warm or cool,Economic status,Czechia,CZ,Employed,0.07332208,7290
Inadequacy,Inability to keep home warm or cool,Economic status,Czechia,CZ,Unemployed,0.177868932,266
Inadequacy,Inability to keep home warm or cool,Economic status,Czechia,CZ,Retired,0.097856052,5823
Inadequacy,Inability to keep home warm or cool,Economic status,Czechia,CZ,Unable to work due to health problems,0.152108431,377
Inadequacy,Inability to keep home warm or cool,Economic status,Czechia,CZ,"Student, pupil",0.083546713,909
Inadequacy,Inability to keep home warm or cool,Economic status,Czechia,CZ,Fulfilling domestic tasks,0.058749098,471
Inadequacy,Inability to keep home warm or cool,Economic status,Czechia,CZ,Other,0.081885748,34
Inadequacy,Inability to keep home warm or cool,Economic status,Germany,DE,Employed,0.121866323,17939
Inadequacy,Inability to keep home warm or cool,Economic status,Germany,DE,Unemployed,0.174763799,944
Inadequacy,Inability to keep home warm or cool,Economic status,Germany,DE,Retired,0.098720744,9757
Inadequacy,Inability to keep home warm or cool,Economic status,Germany,DE,Unable to work due to health problems,0.176940784,720
Inadequacy,Inability to keep home warm or cool,Economic status,Germany,DE,"Student, pupil",0.140924931,1990
Inadequacy,Inability to keep home warm or cool,Economic status,Germany,DE,Fulfilling domestic tasks,0.163964108,1701
Inadequacy,Inability to keep home warm or cool,Economic status,Germany,DE,Other,0.197751507,1501
Inadequacy,Inability to keep home warm or cool,Economic status,Estonia,EE,Employed,0.033301838,5305
Inadequacy,Inability to keep home warm or cool,Economic status,Estonia,EE,Unemployed,0.058067158,330
Inadequacy,Inability to keep home warm or cool,Economic status,Estonia,EE,Retired,0.061923392,2536
Inadequacy,Inability to keep home warm or cool,Economic status,Estonia,EE,Unable to work due to health problems,0.103647724,320
Inadequacy,Inability to keep home warm or cool,Economic status,Estonia,EE,"Student, pupil",0.029658221,736
Inadequacy,Inability to keep home warm or cool,Economic status,Estonia,EE,Fulfilling domestic tasks,0.064325787,297
Inadequacy,Inability to keep home warm or cool,Economic status,Estonia,EE,Other,0.012988062,50
Inadequacy,Inability to keep home warm or cool,Economic status,Greece,EL,Employed,0.314489484,7991
Inadequacy,Inability to keep home warm or cool,Economic status,Greece,EL,Unemployed,0.506542802,1331
Inadequacy,Inability to keep home warm or cool,Economic status,Greece,EL,Retired,0.372685671,6454
Inadequacy,Inability to keep home warm or cool,Economic status,Greece,EL,Unable to work due to health problems,0.574354768,198
Inadequacy,Inability to keep home warm or cool,Economic status,Greece,EL,"Student, pupil",0.357020497,1254
Inadequacy,Inability to keep home warm or cool,Economic status,Greece,EL,Fulfilling domestic tasks,0.452067047,2538
Inadequacy,Inability to keep home warm or cool,Economic status,Greece,EL,Other,0.51339066,411
Inadequacy,Inability to keep home warm or cool,Economic status,Spain,ES,Employed,0.407171935,28417
Inadequacy,Inability to keep home warm or cool,Economic status,Spain,ES,Unemployed,0.550476134,5282
Inadequacy,Inability to keep home warm or cool,Economic status,Spain,ES,Retired,0.396919399,10922
Inadequacy,Inability to keep home warm or cool,Economic status,Spain,ES,Unable to work due to health problems,0.518181384,1673
Inadequacy,Inability to keep home warm or cool,Economic status,Spain,ES,"Student, pupil",0.428103209,4983
Inadequacy,Inability to keep home warm or cool,Economic status,Spain,ES,Fulfilling domestic tasks,0.433301419,4445
Inadequacy,Inability to keep home warm or cool,Economic status,Spain,ES,Other,0.520738721,655
Inadequacy,Inability to keep home warm or cool,Economic status,Finland,FI,Employed,0.358802497,9714
Inadequacy,Inability to keep home warm or cool,Economic status,Finland,FI,Unemployed,0.495086551,534
Inadequacy,Inability to keep home warm or cool,Economic status,Finland,FI,Retired,0.349563867,4268
Inadequacy,Inability to keep home warm or cool,Economic status,Finland,FI,Unable to work due to health problems,0.566878319,207
Inadequacy,Inability to keep home warm or cool,Economic status,Finland,FI,"Student, pupil",0.478432745,1908
Inadequacy,Inability to keep home warm or cool,Economic status,Finland,FI,Fulfilling domestic tasks,0.325069785,212
Inadequacy,Inability to keep home warm or cool,Economic status,Finland,FI,Other,0.401063651,246
Inadequacy,Inability to keep home warm or cool,Economic status,France,FR,Employed,0.283844024,14793
Inadequacy,Inability to keep home warm or cool,Economic status,France,FR,Unemployed,0.397387147,1524
Inadequacy,Inability to keep home warm or cool,Economic status,France,FR,Retired,0.223729551,10003
Inadequacy,Inability to keep home warm or cool,Economic status,France,FR,Unable to work due to health problems,0.390904695,554
Inadequacy,Inability to keep home warm or cool,Economic status,France,FR,"Student, pupil",0.304776102,2365
Inadequacy,Inability to keep home warm or cool,Economic status,France,FR,Fulfilling domestic tasks,0.401545018,653
Inadequacy,Inability to keep home warm or cool,Economic status,France,FR,Other,0.406722695,395
Inadequacy,Inability to keep home warm or cool,Economic status,Croatia,HR,Employed,0.145151064,7263
Inadequacy,Inability to keep home warm or cool,Economic status,Croatia,HR,Unemployed,0.22360523,1113
Inadequacy,Inability to keep home warm or cool,Economic status,Croatia,HR,Retired,0.18328239,7304
Inadequacy,Inability to keep home warm or cool,Economic status,Croatia,HR,Unable to work due to health problems,0.228814214,318
Inadequacy,Inability to keep home warm or cool,Economic status,Croatia,HR,"Student, pupil",0.133223772,1161
Inadequacy,Inability to keep home warm or cool,Economic status,Croatia,HR,Fulfilling domestic tasks,0.203956515,811
Inadequacy,Inability to keep home warm or cool,Economic status,Croatia,HR,Other,0.205445021,60
Inadequacy,Inability to keep home warm or cool,Economic status,Hungary,HU,Employed,0.206263795,7490
Inadequacy,Inability to keep home warm or cool,Economic status,Hungary,HU,Unemployed,0.370464772,611
Inadequacy,Inability to keep home warm or cool,Economic status,Hungary,HU,Retired,0.233230293,5701
Inadequacy,Inability to keep home warm or cool,Economic status,Hungary,HU,Unable to work due to health problems,0.362084538,447
Inadequacy,Inability to keep home warm or cool,Economic status,Hungary,HU,"Student, pupil",0.194904432,905
Inadequacy,Inability to keep home warm or cool,Economic status,Hungary,HU,Fulfilling domestic tasks,0.329226315,479
Inadequacy,Inability to keep home warm or cool,Economic status,Hungary,HU,Other,0.277484477,66
Inadequacy,Inability to keep home warm or cool,Economic status,Ireland,IE,Employed,0.336662769,4280
Inadequacy,Inability to keep home warm or cool,Economic status,Ireland,IE,Unemployed,0.410978973,191
Inadequacy,Inability to keep home warm or cool,Economic status,Ireland,IE,Retired,0.299546182,2102
Inadequacy,Inability to keep home warm or cool,Economic status,Ireland,IE,Unable to work due to health problems,0.432312459,367
Inadequacy,Inability to keep home warm or cool,Economic status,Ireland,IE,"Student, pupil",0.357472479,688
Inadequacy,Inability to keep home warm or cool,Economic status,Ireland,IE,Fulfilling domestic tasks,0.381962508,470
Inadequacy,Inability to keep home warm or cool,Economic status,Ireland,IE,Other,0.412341952,56
Inadequacy,Inability to keep home warm or cool,Economic status,Italy,IT,Employed,0.227520928,23639
Inadequacy,Inability to keep home warm or cool,Economic status,Italy,IT,Unemployed,0.372710049,2231
Inadequacy,Inability to keep home warm or cool,Economic status,Italy,IT,Retired,0.259384662,15283
Inadequacy,Inability to keep home warm or cool,Economic status,Italy,IT,Unable to work due to health problems,0.417201817,1030
Inadequacy,Inability to keep home warm or cool,Economic status,Italy,IT,"Student, pupil",0.255905896,3358
Inadequacy,Inability to keep home warm or cool,Economic status,Italy,IT,Fulfilling domestic tasks,0.360830724,5499
Inadequacy,Inability to keep home warm or cool,Economic status,Italy,IT,Other,0.364034921,1198
Inadequacy,Inability to keep home warm or cool,Economic status,Lithuania,LT,Employed,0.154941887,5464
Inadequacy,Inability to keep home warm or cool,Economic status,Lithuania,LT,Unemployed,0.312790394,561
Inadequacy,Inability to keep home warm or cool,Economic status,Lithuania,LT,Retired,0.247054636,3710
Inadequacy,Inability to keep home warm or cool,Economic status,Lithuania,LT,Unable to work due to health problems,0.409377396,398
Inadequacy,Inability to keep home warm or cool,Economic status,Lithuania,LT,"Student, pupil",0.172560543,500
Inadequacy,Inability to keep home warm or cool,Economic status,Lithuania,LT,Fulfilling domestic tasks,0.219117731,130
Inadequacy,Inability to keep home warm or cool,Economic status,Lithuania,LT,Other,0.210747376,78
Inadequacy,Inability to keep home warm or cool,Economic status,Luxembourg,LU,Employed,0.353541732,4238
Inadequacy,Inability to keep home warm or cool,Economic status,Luxembourg,LU,Unemployed,0.437595874,196
Inadequacy,Inability to keep home warm or cool,Economic status,Luxembourg,LU,Retired,0.208148167,2299
Inadequacy,Inability to keep home warm or cool,Economic status,Luxembourg,LU,Unable to work due to health problems,0.486668617,132
Inadequacy,Inability to keep home warm or cool,Economic status,Luxembourg,LU,"Student, pupil",0.316247791,640
Inadequacy,Inability to keep home warm or cool,Economic status,Luxembourg,LU,Fulfilling domestic tasks,0.271947354,489
Inadequacy,Inability to keep home warm or cool,Economic status,Luxembourg,LU,Other,0.301849633,171
Inadequacy,Inability to keep home warm or cool,Economic status,Latvia,LV,Employed,0.109431714,5152
Inadequacy,Inability to keep home warm or cool,Economic status,Latvia,LV,Unemployed,0.19186607,398
Inadequacy,Inability to keep home warm or cool,Economic status,Latvia,LV,Retired,0.169826224,2738
Inadequacy,Inability to keep home warm or cool,Economic status,Latvia,LV,Unable to work due to health problems,0.202161193,369
Inadequacy,Inability to keep home warm or cool,Economic status,Latvia,LV,"Student, pupil",0.156949207,450
Inadequacy,Inability to keep home warm or cool,Economic status,Latvia,LV,Fulfilling domestic tasks,0.169240117,325
Inadequacy,Inability to keep home warm or cool,Economic status,Latvia,LV,Other,0.219190463,36
Inadequacy,Inability to keep home warm or cool,Economic status,Malta,MT,Employed,0.16078417,4892
Inadequacy,Inability to keep home warm or cool,Economic status,Malta,MT,Unemployed,0.164720267,166
Inadequacy,Inability to keep home warm or cool,Economic status,Malta,MT,Retired,0.247428447,2275
Inadequacy,Inability to keep home warm or cool,Economic status,Malta,MT,Unable to work due to health problems,0.265191436,165
Inadequacy,Inability to keep home warm or cool,Economic status,Malta,MT,"Student, pupil",0.182044476,408
Inadequacy,Inability to keep home warm or cool,Economic status,Malta,MT,Fulfilling domestic tasks,0.243786842,1492
Inadequacy,Inability to keep home warm or cool,Economic status,Malta,MT,Other,0.176195741,91
Inadequacy,Inability to keep home warm or cool,Economic status,Netherlands,NL,Employed,0.038794756,10071
Inadequacy,Inability to keep home warm or cool,Economic status,Netherlands,NL,Unemployed,0.105203412,362
Inadequacy,Inability to keep home warm or cool,Economic status,Netherlands,NL,Retired,0.034546997,6767
Inadequacy,Inability to keep home warm or cool,Economic status,Netherlands,NL,Unable to work due to health problems,0.102233626,774
Inadequacy,Inability to keep home warm or cool,Economic status,Netherlands,NL,"Student, pupil",0.065255284,1564
Inadequacy,Inability to keep home warm or cool,Economic status,Netherlands,NL,Fulfilling domestic tasks,0.093299761,963
Inadequacy,Inability to keep home warm or cool,Economic status,Netherlands,NL,Other,0.061186787,319
Inadequacy,Inability to keep home warm or cool,Economic status,Poland,PL,Employed,0.158981264,14309
Inadequacy,Inability to keep home warm or cool,Economic status,Poland,PL,Unemployed,0.237894043,756
Inadequacy,Inability to keep home warm or cool,Economic status,Poland,PL,Retired,0.175794363,11517
Inadequacy,Inability to keep home warm or cool,Economic status,Poland,PL,Unable to work due to health problems,0.196156368,1086
Inadequacy,Inability to keep home warm or cool,Economic status,Poland,PL,"Student, pupil",0.162927702,1329
Inadequacy,Inability to keep home warm or cool,Economic status,Poland,PL,Fulfilling domestic tasks,0.208873376,977
Inadequacy,Inability to keep home warm or cool,Economic status,Poland,PL,Other,0.199513376,525
Inadequacy,Inability to keep home warm or cool,Economic status,Portugal,PT,Employed,0.46082148,14527
Inadequacy,Inability to keep home warm or cool,Economic status,Portugal,PT,Unemployed,0.576544821,1620
Inadequacy,Inability to keep home warm or cool,Economic status,Portugal,PT,Retired,0.554608166,9295
Inadequacy,Inability to keep home warm or cool,Economic status,Portugal,PT,Unable to work due to health problems,0.625819623,777
Inadequacy,Inability to keep home warm or cool,Economic status,Portugal,PT,"Student, pupil",0.408697426,2095
Inadequacy,Inability to keep home warm or cool,Economic status,Portugal,PT,Fulfilling domestic tasks,0.60130024,1425
Inadequacy,Inability to keep home warm or cool,Economic status,Portugal,PT,Other,0.550218105,197
Inadequacy,Inability to keep home warm or cool,Economic status,Romania,RO,Employed,0.302824169,7160
Inadequacy,Inability to keep home warm or cool,Economic status,Romania,RO,Unemployed,0.471310973,71
Inadequacy,Inability to keep home warm or cool,Economic status,Romania,RO,Retired,0.409246117,5796
Inadequacy,Inability to keep home warm or cool,Economic status,Romania,RO,Unable to work due to health problems,0.658091307,104
Inadequacy,Inability to keep home warm or cool,Economic status,Romania,RO,"Student, pupil",0.229768127,1056
Inadequacy,Inability to keep home warm or cool,Economic status,Romania,RO,Fulfilling domestic tasks,0.45224303,1206
Inadequacy,Inability to keep home warm or cool,Economic status,Romania,RO,Other,0.484284908,192
Inadequacy,Inability to keep home warm or cool,Economic status,Sweden,SE,Employed,0.088724144,9787
Inadequacy,Inability to keep home warm or cool,Economic status,Sweden,SE,Unemployed,0.161743537,444
Inadequacy,Inability to keep home warm or cool,Economic status,Sweden,SE,Retired,0.059976209,4260
Inadequacy,Inability to keep home warm or cool,Economic status,Sweden,SE,Unable to work due to health problems,0.194131926,256
Inadequacy,Inability to keep home warm or cool,Economic status,Sweden,SE,"Student, pupil",0.103213675,2078
Inadequacy,Inability to keep home warm or cool,Economic status,Sweden,SE,Fulfilling domestic tasks,0.160382882,106
Inadequacy,Inability to keep home warm or cool,Economic status,Sweden,SE,Other,0.189293042,170
Inadequacy,Inability to keep home warm or cool,Economic status,Slovenia,SI,Employed,0.143901691,9762
Inadequacy,Inability to keep home warm or cool,Economic status,Slovenia,SI,Unemployed,0.25705424,781
Inadequacy,Inability to keep home warm or cool,Economic status,Slovenia,SI,Retired,0.137314454,6739
Inadequacy,Inability to keep home warm or cool,Economic status,Slovenia,SI,Unable to work due to health problems,0.20675911,165
Inadequacy,Inability to keep home warm or cool,Economic status,Slovenia,SI,"Student, pupil",0.133977547,1985
Inadequacy,Inability to keep home warm or cool,Economic status,Slovenia,SI,Fulfilling domestic tasks,0.200427592,250
Inadequacy,Inability to keep home warm or cool,Economic status,Slovenia,SI,Other,0.180240154,66
Inadequacy,Inability to keep home warm or cool,Economic status,Slovakia,SK,Employed,0.242965594,5639
Inadequacy,Inability to keep home warm or cool,Economic status,Slovakia,SK,Unemployed,0.490376234,395
Inadequacy,Inability to keep home warm or cool,Economic status,Slovakia,SK,Retired,0.335662305,4169
Inadequacy,Inability to keep home warm or cool,Economic status,Slovakia,SK,Unable to work due to health problems,0.41468814,483
Inadequacy,Inability to keep home warm or cool,Economic status,Slovakia,SK,"Student, pupil",0.246110931,829
Inadequacy,Inability to keep home warm or cool,Economic status,Slovakia,SK,Fulfilling domestic tasks,0.502416611,65
Inadequacy,Inability to keep home warm or cool,Economic status,Slovakia,SK,Other,0.387752414,260
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Austria,AT,Fixed term,0.257395953,298
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Austria,AT,Permanent,0.21260938,4467
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Belgium,BE,Fixed term,0.286322802,367
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Belgium,BE,Permanent,0.142450154,4383
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Bulgaria,BG,Fixed term,0.478233039,236
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Bulgaria,BG,Permanent,0.209068462,6665
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Cyprus,CY,Fixed term,0.32703799,548
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Cyprus,CY,Permanent,0.206990346,3645
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Czechia,CZ,Fixed term,0.118052103,482
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Czechia,CZ,Permanent,0.071627922,5802
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Germany,DE,Fixed term,0.154635087,1745
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Germany,DE,Permanent,0.1180797,14591
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Estonia,EE,Fixed term,0.048527945,207
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Estonia,EE,Permanent,0.030949965,4462
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Greece,EL,Fixed term,0.413965553,1354
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Greece,EL,Permanent,0.289518088,4234
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Spain,ES,Fixed term,0.477324784,3416
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Spain,ES,Permanent,0.399576217,20301
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Finland,FI,Fixed term,0.36470142,390
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Finland,FI,Permanent,0.410584509,3418
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,France,FR,Fixed term,0.351723015,1442
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,France,FR,Permanent,0.279721171,11333
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Croatia,HR,Fixed term,0.147522986,850
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Croatia,HR,Permanent,0.146672577,5619
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Hungary,HU,Fixed term,0.276261955,773
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Hungary,HU,Permanent,0.209015578,5930
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Ireland,IE,Fixed term,0.296372056,143
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Ireland,IE,Permanent,0.334202349,3281
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Italy,IT,Fixed term,0.288502842,2681
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Italy,IT,Permanent,0.222408623,16779
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Lithuania,LT,Fixed term,0.118851997,157
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Lithuania,LT,Permanent,0.163176462,4423
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Luxembourg,LU,Fixed term,0.418714672,290
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Luxembourg,LU,Permanent,0.350369483,3476
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Latvia,LV,Fixed term,0.152581617,136
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Latvia,LV,Permanent,0.110194996,4470
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Malta,MT,Fixed term,0.151253745,192
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Malta,MT,Permanent,0.166521221,3984
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Netherlands,NL,Fixed term,0.058137827,634
Inadequacy,Inability to keep home warm or cool,Permancy  of main job,Netherlands,NL,Permanent,0.041863356,3999
