Title,Country,Year,Breakdown,Value,Flag,ID,Source,Notes
Child Poverty,Ireland,2015,Total,19.2,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Ireland,2015,Total,17,,Relative child poverty gap,Eurostat,
Child Poverty,Ireland,2015,Total,17.7,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Ireland,2015,Total,12.5,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Italy,2015,Total,34.1,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Italy,2015,Total,14.2,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Italy,2015,Total,26.2,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Italy,2015,Total,24.6,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Italy,2015,Total,8.5,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Italy,2015,Total,33.2,,Relative child poverty gap,Eurostat,
Child Poverty,Italy,2015,Total,26.8,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Italy,2015,Total,15.8,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Latvia,2015,Total,30.7,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Latvia,2015,Total,18,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Latvia,2015,Total,6.8,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Latvia,2015,Total,32.7,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Latvia,2015,Total,7.6,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Latvia,2015,Total,34.2,,Relative child poverty gap,Eurostat,
Child Poverty,Latvia,2015,Total,23.2,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Latvia,2015,Total,15.9,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Lithuania,2015,Total,34.8,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Lithuania,2015,Total,8.7,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Lithuania,2015,Total,27.7,,Relative child poverty gap,Eurostat,
Child Poverty,Lithuania,2015,Total,28.9,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Lithuania,2015,Total,17.6,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Luxembourg,2015,Total,23.3,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Luxembourg,2015,Total,25.8,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Luxembourg,2015,Total,43.5,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Luxembourg,2015,Total,37,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Luxembourg,2015,Total,2.7,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Luxembourg,2015,Total,16.7,,Relative child poverty gap,Eurostat,
Child Poverty,Luxembourg,2015,Total,21.5,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Luxembourg,2015,Total,3.8,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Malta,2015,Total,27.8,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Malta,2015,Total,21.9,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Malta,2015,Total,14.4,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Malta,2015,Total,6.1,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Malta,2015,Total,10.6,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Malta,2015,Total,21,,Relative child poverty gap,Eurostat,
Child Poverty,Malta,2015,Total,23.4,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Malta,2015,Total,11.6,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Netherlands,2015,Total,17.1,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Netherlands,2015,Total,29.2,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Netherlands,2015,Total,31.3,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Netherlands,2015,Total,37.3,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Netherlands,2015,Total,6.4,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Netherlands,2015,Total,14.3,,Relative child poverty gap,Eurostat,
Child Poverty,Netherlands,2015,Total,14,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Netherlands,2015,Total,3,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Poland,2015,Total,26.8,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Poland,2015,Total,6.8,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Poland,2015,Total,0.5,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Poland,2015,Total,23.1,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Poland,2015,Total,5,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Poland,2015,Total,22.8,,Relative child poverty gap,Eurostat,
Child Poverty,Poland,2015,Total,22.4,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Poland,2015,Total,8.8,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Portugal,2015,Total,31.2,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Portugal,2015,Total,18,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Portugal,2015,Total,15.9,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Portugal,2015,Total,37.8,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Portugal,2015,Total,8.7,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Portugal,2015,Total,31.4,,Relative child poverty gap,Eurostat,
Child Poverty,Portugal,2015,Total,24.8,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Portugal,2015,Total,14.2,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Romania,2015,Total,53.4,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Romania,2015,Total,5.8,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Romania,2015,Total,0,n,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Romania,2015,Total,23.2,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Romania,2015,Total,7.6,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Romania,2015,Total,43.1,,Relative child poverty gap,Eurostat,
Child Poverty,Romania,2015,Total,38.1,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Romania,2015,Total,40.2,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Slovakia,2015,Total,24.7,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovakia,2015,Total,7.9,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovakia,2015,Total,0,n,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovakia,2015,Total,34.5,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovakia,2015,Total,8.1,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Slovakia,2015,Total,29.9,,Relative child poverty gap,Eurostat,
Child Poverty,Slovakia,2015,Total,20.1,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Slovakia,2015,Total,12.3,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Slovenia,2015,Total,16.6,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovenia,2015,Total,20,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovenia,2015,Total,24.5,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovenia,2015,Total,22.8,u,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovenia,2015,Total,3.8,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Slovenia,2015,Total,20.8,,Relative child poverty gap,Eurostat,
Child Poverty,Slovenia,2015,Total,14.2,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Slovenia,2015,Total,4.4,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Spain,2015,Total,34,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2015,Total,11.2,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2015,Total,29.2,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2015,Total,23.7,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2015,Total,11.9,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Spain,2015,Total,40,,Relative child poverty gap,Eurostat,
Child Poverty,Spain,2015,Total,29.6,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Spain,2015,Total,10.5,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Sweden,2015,Total,19.7,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2015,Total,38.6,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2015,Total,68,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2015,Total,22.5,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2015,Total,8.4,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Sweden,2015,Total,20.5,,Relative child poverty gap,Eurostat,
Child Poverty,Sweden,2015,Total,18.1,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Sweden,2015,Total,1.2,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Austria,2016,Total,20.5,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Austria,2016,Total,21.7,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
