Country,Year,Breakdown,Value,Column,Flag,Column1,ID
Germany,2022,UNDER 3 NON AROPE,27.2,,,,Children in formal childcare or education 
Germany,2023,UNDER 3 NON AROPE,26.1,,,,Children in formal childcare or education 
Germany,2024,UNDER 3 NON AROPE,28.6,,,,Children in formal childcare or education 
Greece,2015,UNDER 3 NON AROPE,11.3,,,,Children in formal childcare or education 
Greece,2016,UNDER 3 NON AROPE,9.3,,,,Children in formal childcare or education 
Greece,2017,UNDER 3 NON AROPE,22.2,,,,Children in formal childcare or education 
Greece,2018,UNDER 3 NON AROPE,38.1,,,,Children in formal childcare or education 
Greece,2019,UNDER 3 NON AROPE,32.6,,,,Children in formal childcare or education 
Greece,2020,UNDER 3 NON AROPE,22.3,,,,Children in formal childcare or education 
Greece,2021,UNDER 3 NON AROPE,39.3,,,,Children in formal childcare or education 
Greece,2022,UNDER 3 NON AROPE,33.1,,,,Children in formal childcare or education 
Greece,2023,UNDER 3 NON AROPE,32.8,,,,Children in formal childcare or education 
Greece,2024,UNDER 3 NON AROPE,30.8,,,,Children in formal childcare or education 
Hungary,2015,UNDER 3 NON AROPE,17.3,,,,Children in formal childcare or education 
Hungary,2016,UNDER 3 NON AROPE,20,,,,Children in formal childcare or education 
Hungary,2017,UNDER 3 NON AROPE,15.4,,,,Children in formal childcare or education 
Hungary,2018,UNDER 3 NON AROPE,23.2,,,,Children in formal childcare or education 
Hungary,2019,UNDER 3 NON AROPE,17,,,,Children in formal childcare or education 
Hungary,2020,UNDER 3 NON AROPE,10.9,,,,Children in formal childcare or education 
Hungary,2021,UNDER 3 NON AROPE,13.8,,,,Children in formal childcare or education 
Hungary,2022,UNDER 3 NON AROPE,12.4,,,,Children in formal childcare or education 
Hungary,2023,UNDER 3 NON AROPE,23.6,,,,Children in formal childcare or education 
Hungary,2024,UNDER 3 NON AROPE,16.9,,,,Children in formal childcare or education 
Ireland,2015,UNDER 3 NON AROPE,26.3,,,,Children in formal childcare or education 
Ireland,2016,UNDER 3 NON AROPE,21.6,,,,Children in formal childcare or education 
Ireland,2017,UNDER 3 NON AROPE,26.6,,,,Children in formal childcare or education 
Ireland,2018,UNDER 3 NON AROPE,37,,,,Children in formal childcare or education 
Ireland,2019,UNDER 3 NON AROPE,37.9,,b,,Children in formal childcare or education 
Ireland,2020,UNDER 3 NON AROPE,20.5,,b,,Children in formal childcare or education 
Ireland,2021,UNDER 3 NON AROPE,18,,,,Children in formal childcare or education 
Ireland,2022,UNDER 3 NON AROPE,21.7,,,,Children in formal childcare or education 
Ireland,2023,UNDER 3 NON AROPE,25.8,,,,Children in formal childcare or education 
Ireland,2024,UNDER 3 NON AROPE,28.4,,,,Children in formal childcare or education 
Italy,2015,UNDER 3 NON AROPE,30.8,,,,Children in formal childcare or education 
Italy,2016,UNDER 3 NON AROPE,38.1,,,,Children in formal childcare or education 
Italy,2017,UNDER 3 NON AROPE,31.9,,,,Children in formal childcare or education 
Italy,2018,UNDER 3 NON AROPE,30.2,,,,Children in formal childcare or education 
Italy,2019,UNDER 3 NON AROPE,27.1,,,,Children in formal childcare or education 
Italy,2020,UNDER 3 NON AROPE,,,,,Children in formal childcare or education 
Italy,2021,UNDER 3 NON AROPE,41.6,,,,Children in formal childcare or education 
Italy,2022,UNDER 3 NON AROPE,37.3,,,,Children in formal childcare or education 
Italy,2023,UNDER 3 NON AROPE,34.3,,,,Children in formal childcare or education 
Italy,2024,UNDER 3 NON AROPE,46,,,,Children in formal childcare or education 
Latvia,2015,UNDER 3 NON AROPE,21.8,,,,Children in formal childcare or education 
Latvia,2016,UNDER 3 NON AROPE,28.9,,,,Children in formal childcare or education 
Latvia,2017,UNDER 3 NON AROPE,28.4,,,,Children in formal childcare or education 
Latvia,2018,UNDER 3 NON AROPE,26.6,,,,Children in formal childcare or education 
Latvia,2019,UNDER 3 NON AROPE,28.4,,,,Children in formal childcare or education 
Latvia,2020,UNDER 3 NON AROPE,24.4,,,,Children in formal childcare or education 
Latvia,2021,UNDER 3 NON AROPE,32.6,,,,Children in formal childcare or education 
Latvia,2022,UNDER 3 NON AROPE,33.1,,,,Children in formal childcare or education 
Latvia,2023,UNDER 3 NON AROPE,32.7,,,,Children in formal childcare or education 
Latvia,2024,UNDER 3 NON AROPE,24,,,,Children in formal childcare or education 
Lithuania,2015,UNDER 3 NON AROPE,14.7,,,,Children in formal childcare or education 
Lithuania,2016,UNDER 3 NON AROPE,18.6,,,,Children in formal childcare or education 
Lithuania,2017,UNDER 3 NON AROPE,24.5,,,,Children in formal childcare or education 
Lithuania,2018,UNDER 3 NON AROPE,19.9,,,,Children in formal childcare or education 
Lithuania,2019,UNDER 3 NON AROPE,32.9,,,,Children in formal childcare or education 
Lithuania,2020,UNDER 3 NON AROPE,13.7,,,,Children in formal childcare or education 
Lithuania,2021,UNDER 3 NON AROPE,23.3,,,,Children in formal childcare or education 
Lithuania,2022,UNDER 3 NON AROPE,22.8,,,,Children in formal childcare or education 
Lithuania,2023,UNDER 3 NON AROPE,20.1,,,,Children in formal childcare or education 
Lithuania,2024,UNDER 3 NON AROPE,36.8,,,,Children in formal childcare or education 
Luxembourg,2015,UNDER 3 NON AROPE,53.6,,,,Children in formal childcare or education 
Luxembourg,2016,UNDER 3 NON AROPE,52,,,,Children in formal childcare or education 
Luxembourg,2017,UNDER 3 NON AROPE,64.2,,,,Children in formal childcare or education 
Luxembourg,2018,UNDER 3 NON AROPE,63.2,,,,Children in formal childcare or education 
Luxembourg,2019,UNDER 3 NON AROPE,63.8,,,,Children in formal childcare or education 
Luxembourg,2020,UNDER 3 NON AROPE,68.8,,b,,Children in formal childcare or education 
Luxembourg,2021,UNDER 3 NON AROPE,62,,,,Children in formal childcare or education 
Luxembourg,2022,UNDER 3 NON AROPE,56.9,,,,Children in formal childcare or education 
Luxembourg,2023,UNDER 3 NON AROPE,64,,,,Children in formal childcare or education 
Luxembourg,2024,UNDER 3 NON AROPE,57.3,,,,Children in formal childcare or education 
Malta,2015,UNDER 3 NON AROPE,21.5,,,,Children in formal childcare or education 
Malta,2016,UNDER 3 NON AROPE,35.2,,,,Children in formal childcare or education 
Malta,2017,UNDER 3 NON AROPE,39.1,,,,Children in formal childcare or education 
Malta,2018,UNDER 3 NON AROPE,35.1,,,,Children in formal childcare or education 
Malta,2019,UNDER 3 NON AROPE,42.2,,,,Children in formal childcare or education 
Malta,2020,UNDER 3 NON AROPE,30.7,,,,Children in formal childcare or education 
Malta,2021,UNDER 3 NON AROPE,26.7,,,,Children in formal childcare or education 
Malta,2022,UNDER 3 NON AROPE,46.8,,,,Children in formal childcare or education 
Malta,2023,UNDER 3 NON AROPE,56.2,,,,Children in formal childcare or education 
Malta,2024,UNDER 3 NON AROPE,48.5,,,,Children in formal childcare or education 
Netherlands,2015,UNDER 3 NON AROPE,49.4,,,,Children in formal childcare or education 
Netherlands,2016,UNDER 3 NON AROPE,59.9,,,,Children in formal childcare or education 
Netherlands,2017,UNDER 3 NON AROPE,65.9,,,,Children in formal childcare or education 
Netherlands,2018,UNDER 3 NON AROPE,61,,,,Children in formal childcare or education 
Netherlands,2019,UNDER 3 NON AROPE,68.7,,,,Children in formal childcare or education 
Netherlands,2020,UNDER 3 NON AROPE,69.6,,,,Children in formal childcare or education 
Netherlands,2021,UNDER 3 NON AROPE,79.9,,,,Children in formal childcare or education 
Netherlands,2022,UNDER 3 NON AROPE,76.6,,,,Children in formal childcare or education 
Netherlands,2023,UNDER 3 NON AROPE,76.6,,,,Children in formal childcare or education 
Netherlands,2024,UNDER 3 NON AROPE,81.5,,,,Children in formal childcare or education 
Poland,2015,UNDER 3 NON AROPE,6.6,,,,Children in formal childcare or education 
Poland,2016,UNDER 3 NON AROPE,8.1,,,,Children in formal childcare or education 
Poland,2017,UNDER 3 NON AROPE,12.6,,,,Children in formal childcare or education 
Poland,2018,UNDER 3 NON AROPE,12.1,,,,Children in formal childcare or education 
Poland,2019,UNDER 3 NON AROPE,11.2,,,,Children in formal childcare or education 
Poland,2020,UNDER 3 NON AROPE,11.6,,,,Children in formal childcare or education 
Poland,2021,UNDER 3 NON AROPE,19.5,,,,Children in formal childcare or education 
Poland,2022,UNDER 3 NON AROPE,18,,,,Children in formal childcare or education 
Poland,2023,UNDER 3 NON AROPE,14.4,,,,Children in formal childcare or education 
Poland,2024,UNDER 3 NON AROPE,17.4,,,,Children in formal childcare or education 
Portugal,2015,UNDER 3 NON AROPE,47,,,,Children in formal childcare or education 
Portugal,2016,UNDER 3 NON AROPE,46.2,,,,Children in formal childcare or education 
Portugal,2017,UNDER 3 NON AROPE,45.3,,,,Children in formal childcare or education 
Portugal,2018,UNDER 3 NON AROPE,50.6,,,,Children in formal childcare or education 
Portugal,2019,UNDER 3 NON AROPE,47.9,,,,Children in formal childcare or education 
Portugal,2020,UNDER 3 NON AROPE,46.5,,,,Children in formal childcare or education 
Portugal,2021,UNDER 3 NON AROPE,44.6,,,,Children in formal childcare or education 
Portugal,2022,UNDER 3 NON AROPE,49.7,,,,Children in formal childcare or education 
Portugal,2023,UNDER 3 NON AROPE,59.5,,,,Children in formal childcare or education 
Portugal,2024,UNDER 3 NON AROPE,63.1,,,,Children in formal childcare or education 
Romania,2015,UNDER 3 NON AROPE,10,,,,Children in formal childcare or education 
Romania,2016,UNDER 3 NON AROPE,19.3,,,,Children in formal childcare or education 
Romania,2017,UNDER 3 NON AROPE,17.8,,,,Children in formal childcare or education 
Romania,2018,UNDER 3 NON AROPE,15.8,,,,Children in formal childcare or education 
Romania,2019,UNDER 3 NON AROPE,17.1,,,,Children in formal childcare or education 
Romania,2020,UNDER 3 NON AROPE,6.5,,,,Children in formal childcare or education 
Romania,2021,UNDER 3 NON AROPE,15,,,,Children in formal childcare or education 
Romania,2022,UNDER 3 NON AROPE,9.1,,u,,Children in formal childcare or education 
Romania,2023,UNDER 3 NON AROPE,15.8,,u,,Children in formal childcare or education 
Romania,2024,UNDER 3 NON AROPE,10.7,,,,Children in formal childcare or education 
Slovakia,2015,UNDER 3 NON AROPE,1.3,,,,Children in formal childcare or education 
Slovakia,2016,UNDER 3 NON AROPE,0.6,,,,Children in formal childcare or education 
Slovakia,2017,UNDER 3 NON AROPE,0.7,,,,Children in formal childcare or education 
Slovakia,2018,UNDER 3 NON AROPE,1.3,,,,Children in formal childcare or education 
Slovakia,2019,UNDER 3 NON AROPE,7.6,,,,Children in formal childcare or education 
Slovakia,2020,UNDER 3 NON AROPE,4.9,,,,Children in formal childcare or education 
Slovakia,2021,UNDER 3 NON AROPE,1,,,,Children in formal childcare or education 
Slovakia,2022,UNDER 3 NON AROPE,3,,,,Children in formal childcare or education 
Slovakia,2023,UNDER 3 NON AROPE,1.5,,,,Children in formal childcare or education 
Slovakia,2024,UNDER 3 NON AROPE,5.3,,,,Children in formal childcare or education 
Slovenia,2015,UNDER 3 NON AROPE,39.4,,,,Children in formal childcare or education 
Slovenia,2016,UNDER 3 NON AROPE,41.8,,,,Children in formal childcare or education 
Slovenia,2017,UNDER 3 NON AROPE,46.2,,,,Children in formal childcare or education 
Slovenia,2018,UNDER 3 NON AROPE,49.7,,,,Children in formal childcare or education 
Slovenia,2019,UNDER 3 NON AROPE,49.5,,,,Children in formal childcare or education 
Slovenia,2020,UNDER 3 NON AROPE,45.8,,,,Children in formal childcare or education 
Slovenia,2021,UNDER 3 NON AROPE,49.4,,,,Children in formal childcare or education 
Slovenia,2022,UNDER 3 NON AROPE,53.5,,,,Children in formal childcare or education 
Slovenia,2023,UNDER 3 NON AROPE,58.3,,,,Children in formal childcare or education 
Slovenia,2024,UNDER 3 NON AROPE,58.8,,,,Children in formal childcare or education 
Spain,2015,UNDER 3 NON AROPE,41.7,,,,Children in formal childcare or education 
Spain,2016,UNDER 3 NON AROPE,44.2,,,,Children in formal childcare or education 
Spain,2017,UNDER 3 NON AROPE,50,,,,Children in formal childcare or education 
Spain,2018,UNDER 3 NON AROPE,53.5,,,,Children in formal childcare or education 
Spain,2019,UNDER 3 NON AROPE,62.6,,,,Children in formal childcare or education 
Spain,2020,UNDER 3 NON AROPE,50,,,,Children in formal childcare or education 
Spain,2021,UNDER 3 NON AROPE,59.9,,,,Children in formal childcare or education 
Spain,2022,UNDER 3 NON AROPE,55.6,,,,Children in formal childcare or education 
Spain,2023,UNDER 3 NON AROPE,61.5,,,,Children in formal childcare or education 
Spain,2024,UNDER 3 NON AROPE,61.9,,,,Children in formal childcare or education 
Sweden,2015,UNDER 3 NON AROPE,54.1,,,,Children in formal childcare or education 
Sweden,2016,UNDER 3 NON AROPE,52.9,,,,Children in formal childcare or education 
Sweden,2017,UNDER 3 NON AROPE,54.5,,,,Children in formal childcare or education 
Sweden,2018,UNDER 3 NON AROPE,55,,,,Children in formal childcare or education 
Sweden,2019,UNDER 3 NON AROPE,52.1,,,,Children in formal childcare or education 
Sweden,2020,UNDER 3 NON AROPE,51.5,,,,Children in formal childcare or education 
Sweden,2021,UNDER 3 NON AROPE,57.6,,,,Children in formal childcare or education 
Sweden,2022,UNDER 3 NON AROPE,55,,,,Children in formal childcare or education 
Sweden,2023,UNDER 3 NON AROPE,56.8,,,,Children in formal childcare or education 
Sweden,2024,UNDER 3 NON AROPE,58.1,,,,Children in formal childcare or education 
Belgium,2004,Total,6,,,,Net childcare cost for parents
Belgium,2008,Total,11,,,,Net childcare cost for parents
Belgium,2012,Total,11,,,,Net childcare cost for parents
Belgium,2015,Total,11,,,,Net childcare cost for parents
Belgium,2018,Total,10,,,,Net childcare cost for parents
Belgium,2019,Total,10,,,,Net childcare cost for parents
Belgium,2020,Total,10,,,,Net childcare cost for parents
Belgium,2021,Total,10,,,,Net childcare cost for parents
Belgium,2022,Total,9,,,,Net childcare cost for parents
Belgium,2023,Total,10,,,,Net childcare cost for parents
Czechia,2004,Total,29,,,,Net childcare cost for parents
Czechia,2008,Total,40,,,,Net childcare cost for parents
Czechia,2012,Total,47,,,,Net childcare cost for parents
Czechia,2015,Total,24,,,,Net childcare cost for parents
Czechia,2018,Total,17,,,,Net childcare cost for parents
Czechia,2019,Total,15,,,,Net childcare cost for parents
Czechia,2020,Total,14,,,,Net childcare cost for parents
Czechia,2021,Total,20,,,,Net childcare cost for parents
Czechia,2022,Total,20,,,,Net childcare cost for parents
Czechia,2023,Total,15,,,,Net childcare cost for parents
Estonia,2012,Total,3,,,,Net childcare cost for parents
Estonia,2015,Total,6,,,,Net childcare cost for parents
Estonia,2018,Total,5,,,,Net childcare cost for parents
Estonia,2019,Total,5,,,,Net childcare cost for parents
Estonia,2020,Total,2,,,,Net childcare cost for parents
Estonia,2021,Total,2,,,,Net childcare cost for parents
Estonia,2022,Total,0,,,,Net childcare cost for parents
Estonia,2023,Total,0,,,,Net childcare cost for parents
Estonia,2023,Total,0,,,,Net childcare cost for parents
France,2004,Total,8,,,,Net childcare cost for parents
France,2008,Total,6,,,,Net childcare cost for parents
France,2012,Total,6,,,,Net childcare cost for parents
France,2015,Total,6,,,,Net childcare cost for parents
France,2018,Total,7,,,,Net childcare cost for parents
France,2019,Total,7,,,,Net childcare cost for parents
France,2020,Total,7,,,,Net childcare cost for parents
France,2021,Total,7,,,,Net childcare cost for parents
France,2022,Total,7,,,,Net childcare cost for parents
France,2023,Total,7,,,,Net childcare cost for parents
Germany,2018,Total,6,,,,Net childcare cost for parents
Germany,2019,Total,5,,,,Net childcare cost for parents
Germany,2020,Total,1,,,,Net childcare cost for parents
Germany,2021,Total,1,,,,Net childcare cost for parents
Germany,2022,Total,1,,,,Net childcare cost for parents
Germany,2023,Total,1,,,,Net childcare cost for parents
Greece,2004,Total,5,,,,Net childcare cost for parents
Greece,2008,Total,5,,,,Net childcare cost for parents
Greece,2012,Total,6,,,,Net childcare cost for parents
Greece,2015,Total,6,,,,Net childcare cost for parents
Greece,2018,Total,6,,,,Net childcare cost for parents
Greece,2019,Total,4,,,,Net childcare cost for parents
Greece,2020,Total,5,,,,Net childcare cost for parents
Greece,2021,Total,4,,,,Net childcare cost for parents
Greece,2022,Total,4,,,,Net childcare cost for parents
Greece,2023,Total,5,,,,Net childcare cost for parents
Hungary,2004,Total,8,,,,Net childcare cost for parents
Hungary,2008,Total,6,,,,Net childcare cost for parents
Hungary,2012,Total,5,,,,Net childcare cost for parents
Hungary,2015,Total,7,,,,Net childcare cost for parents
Hungary,2018,Total,19,,,,Net childcare cost for parents
Hungary,2019,Total,10,,,,Net childcare cost for parents
Hungary,2020,Total,10,,,,Net childcare cost for parents
Hungary,2021,Total,10,,,,Net childcare cost for parents
Hungary,2022,Total,7,,,,Net childcare cost for parents
Hungary,2023,Total,5,,,,Net childcare cost for parents
Ireland,2004,Total,37,,,,Net childcare cost for parents
Ireland,2008,Total,33,,,,Net childcare cost for parents
Ireland,2012,Total,30,,,,Net childcare cost for parents
Ireland,2015,Total,29,,,,Net childcare cost for parents
Ireland,2018,Total,27,,,,Net childcare cost for parents
Ireland,2019,Total,25,,,,Net childcare cost for parents
Ireland,2020,Total,23,,,,Net childcare cost for parents
Ireland,2021,Total,23,,,,Net childcare cost for parents
Ireland,2022,Total,25,,,,Net childcare cost for parents
Ireland,2023,Total,19,,,,Net childcare cost for parents
Latvia,2012,Total,12,,,,Net childcare cost for parents
Latvia,2015,Total,12,,,,Net childcare cost for parents
Latvia,2018,Total,16,,,,Net childcare cost for parents
Latvia,2019,Total,13,,,,Net childcare cost for parents
Latvia,2020,Total,0,,,,Net childcare cost for parents
Latvia,2021,Total,0,,,,Net childcare cost for parents
Latvia,2022,Total,0,,,,Net childcare cost for parents
Latvia,2023,Total,0,,,,Net childcare cost for parents
Latvia,2023,Total,6,,,,Net childcare cost for parents
Lithuania,2012,Total,12,,,,Net childcare cost for parents
Lithuania,2015,Total,15,,,,Net childcare cost for parents
Lithuania,2018,Total,16,,,,Net childcare cost for parents
Lithuania,2019,Total,14,,,,Net childcare cost for parents
Lithuania,2020,Total,9,,,,Net childcare cost for parents
Lithuania,2021,Total,10,,,,Net childcare cost for parents
Lithuania,2022,Total,9,,,,Net childcare cost for parents
Lithuania,2023,Total,8,,,,Net childcare cost for parents
Lithuania,2023,Total,8,,,,Net childcare cost for parents
Luxembourg,2004,Total,6,,,,Net childcare cost for parents
Luxembourg,2008,Total,5,,,,Net childcare cost for parents
Luxembourg,2012,Total,11,,,,Net childcare cost for parents
Luxembourg,2015,Total,12,,,,Net childcare cost for parents
Luxembourg,2018,Total,3,,,,Net childcare cost for parents
Luxembourg,2019,Total,3,,,,Net childcare cost for parents
Luxembourg,2020,Total,3,,,,Net childcare cost for parents
Luxembourg,2021,Total,3,,,,Net childcare cost for parents
Luxembourg,2022,Total,3,,,,Net childcare cost for parents
Luxembourg,2023,Total,2,,,,Net childcare cost for parents
Netherlands,2004,Total,10,,,,Net childcare cost for parents
Netherlands,2008,Total,6,,,,Net childcare cost for parents
Netherlands,2012,Total,15,,,,Net childcare cost for parents
Netherlands,2015,Total,16,,,,Net childcare cost for parents
Netherlands,2018,Total,10,,,,Net childcare cost for parents
Netherlands,2019,Total,9,,,,Net childcare cost for parents
Netherlands,2020,Total,9,,,,Net childcare cost for parents
Netherlands,2021,Total,10,,,,Net childcare cost for parents
Netherlands,2022,Total,11,,,,Net childcare cost for parents
Netherlands,2023,Total,11,,,,Net childcare cost for parents
Poland,2004,Total,21,,,,Net childcare cost for parents
Poland,2008,Total,21,,,,Net childcare cost for parents
Poland,2012,Total,20,,,,Net childcare cost for parents
Poland,2015,Total,21,,,,Net childcare cost for parents
Poland,2018,Total,15,,,,Net childcare cost for parents
Poland,2019,Total,6,,,,Net childcare cost for parents
Poland,2020,Total,9,,,,Net childcare cost for parents
Poland,2021,Total,9,,,,Net childcare cost for parents
Poland,2022,Total,8,,,,Net childcare cost for parents
Poland,2023,Total,9,,,,Net childcare cost for parents
Portugal,2004,Total,3,,,,Net childcare cost for parents
Portugal,2008,Total,0,,,,Net childcare cost for parents
Portugal,2012,Total,6,,,,Net childcare cost for parents
Portugal,2015,Total,4,,,,Net childcare cost for parents
Portugal,2018,Total,5,,,,Net childcare cost for parents
Portugal,2019,Total,4,,,,Net childcare cost for parents
Portugal,2020,Total,5,,,,Net childcare cost for parents
Portugal,2021,Total,5,,,,Net childcare cost for parents
Portugal,2022,Total,5,,,,Net childcare cost for parents
Portugal,2023,Total,4,,,,Net childcare cost for parents
Slovak Republic,2004,Total,18,,,,Net childcare cost for parents
Slovak Republic,2008,Total,28,,,,Net childcare cost for parents
Slovak Republic,2012,Total,8,,,,Net childcare cost for parents
Slovak Republic,2015,Total,9,,,,Net childcare cost for parents
Slovak Republic,2018,Total,9,,,,Net childcare cost for parents
Slovak Republic,2019,Total,11,,,,Net childcare cost for parents
Slovak Republic,2020,Total,14,,,,Net childcare cost for parents
Slovak Republic,2021,Total,13,,,,Net childcare cost for parents
Slovak Republic,2022,Total,12,,,,Net childcare cost for parents
Slovak Republic,2023,Total,17,,,,Net childcare cost for parents
Slovenia,2012,Total,12,,,,Net childcare cost for parents
Slovenia,2015,Total,12,,,,Net childcare cost for parents
Slovenia,2018,Total,11,,,,Net childcare cost for parents
Slovenia,2019,Total,10,,,,Net childcare cost for parents
Slovenia,2020,Total,10,,,,Net childcare cost for parents
Slovenia,2021,Total,10,,,,Net childcare cost for parents
Slovenia,2022,Total,10,,,,Net childcare cost for parents
Slovenia,2023,Total,8,,,,Net childcare cost for parents
Slovenia,2023,Total,7,,,,Net childcare cost for parents
Spain,2004,Total,10,,,,Net childcare cost for parents
Spain,2008,Total,8,,,,Net childcare cost for parents
Spain,2012,Total,8,,,,Net childcare cost for parents
Spain,2015,Total,6,,,,Net childcare cost for parents
Spain,2018,Total,6,,,,Net childcare cost for parents
Spain,2019,Total,15,,,,Net childcare cost for parents
Spain,2020,Total,9,,,,Net childcare cost for parents
Spain,2021,Total,9,,,,Net childcare cost for parents
Spain,2022,Total,9,,,,Net childcare cost for parents
Spain,2023,Total,8,,,,Net childcare cost for parents
Bulgaria,2012,Total,13,,,,Net childcare cost for parents
Bulgaria,2015,Total,14,,,,Net childcare cost for parents
Bulgaria,2018,Total,12,,,,Net childcare cost for parents
Bulgaria,2019,Total,9,,,,Net childcare cost for parents
Bulgaria,2020,Total,8,,,,Net childcare cost for parents
Bulgaria,2021,Total,8,,,,Net childcare cost for parents
Bulgaria,2022,Total,7,,,,Net childcare cost for parents
Bulgaria,2023,Total,0,,,,Net childcare cost for parents
Bulgaria,2023,Total,0,,,,Net childcare cost for parents
Croatia,2018,Total,4,,,,Net childcare cost for parents
Croatia,2019,Total,3,,,,Net childcare cost for parents
Croatia,2020,Total,3,,,,Net childcare cost for parents
Croatia,2021,Total,3,,,,Net childcare cost for parents
Croatia,2022,Total,3,,,,Net childcare cost for parents
Croatia,2023,Total,5,,,,Net childcare cost for parents
Cyprus,2023,Total,8,,,,Net childcare cost for parents
Malta,2012,Total,25,,,,Net childcare cost for parents
Malta,2015,Total,25,,,,Net childcare cost for parents
Malta,2018,Total,0,,,,Net childcare cost for parents
Malta,2019,Total,0,,,,Net childcare cost for parents
Malta,2020,Total,0,,,,Net childcare cost for parents
Malta,2021,Total,0,,,,Net childcare cost for parents
Malta,2022,Total,0,,,,Net childcare cost for parents
Malta,2023,Total,0,,,,Net childcare cost for parents
Malta,2023,Total,0,,,,Net childcare cost for parents
Romania,2012,Total,0,,,,Net childcare cost for parents
Romania,2015,Total,0,,,,Net childcare cost for parents
Romania,2018,Total,0,,,,Net childcare cost for parents
Romania,2019,Total,13,,,,Net childcare cost for parents
Romania,2020,Total,11,,,,Net childcare cost for parents
Romania,2021,Total,11,,,,Net childcare cost for parents
Romania,2022,Total,10,,,,Net childcare cost for parents
Romania,2023,Total,9,,,,Net childcare cost for parents
Romania,2023,Total,11,,,,Net childcare cost for parents
